eb1c9fb0b7	4ea73	কী যায় আসে আমার
eb1da3cb10	239f7	অনুগল্প
eb1db51e05	195f7	পালিত শিশু পালক
eb1db691a7	92f59	একেবারে সাম্প্রতিক সময়কে
eb1df9689a	4fd66	তাকে মুক্তি দেয়া হয়নি
eb1e702c81	f0f95	মালদা জেলার একটি শহর
eb1f0d55b0	bcaa8	বঙ্গবন্ধুকে প্রথম দেখি ১৯৭২-এ
eb1f70c8b8	cc9fd	সতীশ জাগিয়া
eb1f72f5b9	16cfb	নতুন রাস্তা না বানিয়েও
eb1fa2dbb8	943de	আইসক্রিম একটি
eb1fc10c09	24aed	সপ্তাহে এক দিন, শনিবার
eb2090ee38	24f73	মুন্সীগঞ্জের ভারপ্রাপ্ত পুলিশ সুপার
eb227a92f6	bf530	ফেলতেও রাজি আছি
eb22d7f8f5	0edef	এক এক করে দিতে হবে
eb23284425	ac0df	তাই আমি খুবই এক্সাইটেড
eb232f538e	33aef	ভেজাল বেশি দেয়া হয়
eb2343c53e	0895a	একান্ত উচিত
eb2385023c	29bab	ঋণের চড়া সুদের হার
eb239c44fa	7d133	সব বুঝে
eb25419453	b78ec	৭টি সিনেমা মুক্তি পেয়েছে
eb2583a099	6c6bf	কিন্তু এদেশে রাজনীতি আছে
eb25a42844	730c3	আমি হাসপাতালে
eb26302e08	ff1c3	কোনও সুখই দিতে পারে না
eb26308236	6da0a	কিন্তু বিজ্ঞানীরা এতো
eb2665b9a6	2ac82	গত ছয়মাসে
eb26cc512f	2fe3c	লন্ডন
eb270fcfb9	c6848	পোস্টকোড অনুসন্ধান বাটনে ক্লিক করলে
eb277dfd49	93080	হাজার বছর ধরে
eb27be3728	11bd2	এই উলাইল গ্রাম
eb27d9223e	698a4	সপ্তাহে দুই-এক দিন
eb27feb432	e2ba2	টিপ্পনী কেটে বলতেন
eb28019f65	dba43	সবাই ব্যর্থ হয়
eb2872126a	b8bf0	বেকার হয়ে পড়েছে
eb290d7d47	01e91	কাহারোলে ১১ হাজার ৬৮৯টি
eb2964a313	11bd2	লেখার লড়াই কার বিরুদ্ধে
eb296adc4f	3f493	এস্কিমোদের মতো
eb2a4582e2	c0965	প্রক্রিয়া দেখতে
eb2a519267	16e96	মোটা মোটা
eb2a555103	68549	পুলিশ বলছে এর পরও
eb2b411616	2d98b	বিদ্যুৎ উৎসব ও বিদ্যুৎ খাতের
eb2b66b319	6da0a	সব শহীদের প্রতি
eb2be2ea62	1a4a9	মাস্টাররা না পড়িয়ে
eb2bec4a25	cc9fd	অগ্ন্যাশয়িক পলিপেপটাইড
eb2bffc96e	49d63	জলেশ্বরীর দিনপত্রী
eb2c2b044c	8632b	৭ রং নিয়ে এসেছে
eb2c7422d8	4ea73	আইনি প্রক্রিয়ার
eb2cbc26f9	3fb17	সরকার থেকে
eb2cf7d257	ad98d	বহুবার
eb2d226b2f	cfc65	বাংলাদেশের তিনদিকে
eb2d7a6a9c	e03ce	উপভাষাটিকে সরকারী ভাষা
eb2dd49ef0	7297e	এ পর্যন্ত ২৪৩৭ জনকে
eb2dd4faf1	60b9d	গল্পটা
eb2eedd2b2	a06a1	দেখুন অক্ষর
eb2f16f3eb	ad050	পার্সেলের নিয়ে
eb2f380563	adf01	বেশির ভাগ স্কুল, কলেজ ও মাদরাসায়
eb2f5184dd	3ccf1	১৫টি বেতনক্রম
eb2f525aaf	2909b	ডিফেন্ডার রাজু
eb2f55530d	b2a62	মাথা ঘুরে যাওয়ার জোগাড়
eb2f9a64eb	76329	অন্যরা ফয়েজের সঙ্গে
eb2ff12748	37e17	দুই দশক আগে
eb30951ab0	08458	বাস্তবেও হয়তো
eb30cc9f6a	e2f12	এরূপ নিষেধাবলির অর্থ ও উদ্দেশ্য
eb30f9f502	c7a89	এ সময় ভ্যানের
eb31799e6b	86b1b	ফয়জুর রহমান ফকির বলেন
eb31955af7	d2d71	স্বর্ণপদক প্রদান করা হয়
eb3205a5b6	cb627	সুইজারল্যান্ডে বাস করলেও
eb3276329e	0895a	আরো কিছু বিষয়ে
eb327e85f4	91ac1	চারপাশের সুনসান নীরবতার মধ্যে
eb32c0a30d	6aac8	এবার নিয়ে দ্বিতীয়বারের মতো
eb32fd02a2	d9b11	কিন্তু এই খাবারটি
eb330826b3	37e17	ছন্দমালা
eb330a92a0	16cfb	হেকিম আপন মৃত্যুর জন্য
eb332c1cd8	06ea3	সমাজ, পরিবার তো দূরের কথা
eb336c4a77	e00db	ভালো লাগা না লাগা
eb3380bdfc	24aed	দ্বীপ পর্যবেক্ষণে গেলে
eb33b4a4c8	1cb75	মৃধার বিরুদ্ধে
eb3407c1c6	5b13f	গড়ে তুলতে হবে
eb34770b3d	aabe7	উম্মত
eb347787d2	e6203	পাহাড়তলীর সাগরিকা রোডে
eb347e766d	cfc65	না পারলে নিজেই
eb348aa788	18a52	কবিতা প্রকাশিত হয়
eb34ad26e0	4fbd1	একই ফিটনেস কোচের কাছে
eb34b9c581	43199	কিন্তু তার চেয়েও বড় কথা
eb35279a33	7df87	এর পাশাপাশি সারা দেশে
eb36b7982a	8a46d	সেদিন হয় নি
eb36da3c7d	91ac1	যশোরের সাতখাইল সবজির হাটের
eb37122550	e754e	পুলিশের অতিরিক্ত আইজি
eb372f6fc8	18a52	হার্ট এটাকের ঝুঁকিও বেশি
eb37c5b9e9	ef915	সেই ব্রিটিশ আমলের আইন
eb386402e5	15a75	বিএসএফ ঘরে-বাইরে
eb389bab87	42898	সুষ্ঠুভাবে ভোটগ্রহণ সম্পন্ন করতে
eb38b402f9	80be1	সে দেখন
eb39033d59	976b1	পানামা খালের মতো
eb39cef7fe	d0c70	তাকে কেউ ভালবাসত না
eb3a0fc01f	fdcba	কয়েক বছরের মধ্যে
eb3a29c34b	a916a	দ্রুত ঘনিয়ে আসছে
eb3a32ff3c	b8ed8	এই অভিযান
eb3a451bcc	b618b	অরবিন্দর জাহাজডুবি ঘটেছে
eb3a5fe70a	0edef	তিরিশোত্তর আধুনিক কবিতার ধারায়
eb3a84a9e6	e6d83	বাংলাদেশ ব্যাংক সম্প্রতি বিমানকে
eb3a92d305	778c0	ফাঁসিয়ে দেয়া হচ্ছে
eb3ab05ea8	8406e	উত্তম-সুচিত্রা জুটির জনপ্রিয়তা
eb3b492497	ee852	মন্দাক্রান্ত ছন্দ-মাখা
eb3bcca3dd	84145	মরিচ
eb3be81333	fdcba	বেশ কয়েকটি চম্পকনগর রয়েছে
eb3c5a464d	e6d83	সহজ ও সংক্ষিপ্ত
eb3c96e9fe	39dd0	স্বজনের কিনা দেখার জন্য
eb3ca528c0	28bb3	৮৩ বছর বয়সী
eb3cb748da	7f71c	যখনই জেনারেটর চলে সব মেয়েদেরই আতঙ্ক লাগে, সবাই ভাবে কাজ করবোনা।
eb3cd17c1b	e3f89	যুক্তরাষ্ট্রে নির্বাসনে
eb3d317bcb	5d12f	মি. মহিউদ্দিন এখন
eb3e402a4c	932bb	এই মাদ্রাসায় আসতেন
eb3e72ba34	ec91c	কাজেও তাই ছিল
eb3e7eca26	ba2f6	পরে দেখলাম
eb3e8906e1	4a67e	কারণ সে খুব বদরাগী
eb3eaf6558	ac904	তিনি যে আদর্শ রেখে গেছেন
eb3edf86f2	17dcd	বাঙালিদের অভিবাসনের মাধ্যমে
eb3f58da2c	80be1	গরমে শিশুর যত্ন
eb40e98abc	c1e30	চালের বস্তায়
eb40f73463	323f1	তাই বুঝতে পারছি না
eb4111f601	4c1eb	প্রতিষ্ঠিত হয়
eb42070a3a	16877	সেঁটে যেতে পারে
eb4249d721	d7a68	সাইদুর মামুন খান বলেন
eb4255785e	b8ed8	মন্ত্রীপর্যায়ের সর্বশেষ বৈঠক হয়েছিল
eb425f10b8	8edea	এই দু’টি ক্যাটাগরিতে
eb425f11a5	c5dc8	ফুটবলারদের প্রশিক্ষণ দেবেন
eb43128791	ef4f8	কেননা আইন প্রয়োগে
eb43d54c84	69d9a	নানা গ্রন্থ ও দলিলের
eb441b618d	8cf95	তৃণমূল পর্যায়ে
eb4437ffa0	53396	উইলিয়াম শেকসপিয়র রচিত
eb4455fc48	11de3	জাবেদ আলী বলেছেন
eb44e20ed5	65652	তাতেই কাবু হয়ে পড়ল সে
eb4537b8e2	c9c19	আন্তর্জাতিক অপরাধ আদালতে
eb454f037c	0a87a	খাঁ খাঁ করছে
eb4559ff0c	d711f	জড়িয়ে আছে
eb455fcb74	9092b	আনন্দ ও সন্তোষ
eb45916b67	ac0df	তাই করা দরকার
eb4609c712	d5f7b	মীজানুর রহমান
eb4632c29f	9d7bf	প্রশ্ন ওঠে কেন
eb4672b2d1	e7230	কিথ ব্রাডশের বলছেন
eb46cf9393	7f71c	তাদের অনেকেই এখন
eb46d934d5	13b70	শিক্ষাখাতে শৃঙ্খলা
eb46efff14	0895a	প্রেরণ করেছে
eb47875fa0	8a46d	পুলিশের দরকার
eb47a9f591	7e1d5	প্রশংসা করে মীরা কুমার বলেন
eb47eeca8f	d8c80	পুলিশ প্রশাসনের
eb486b61ed	b5fdc	ব্রাদারহুডের সেই নিবন্ধন বাতিল হয়
eb4873d313	80be1	সরকারি লোকজনই এই কাজ করছ
eb48a91070	8ba2b	পরে সিঙ্গাপুরের এক হাসপাতালে
eb490b1ffa	10a9f	হোসেইনের বাবা
eb49964ddd	2840e	ফুল চাষ
eb49a5210c	e50f1	আগে যে তথ্য দিয়েছে ঐশী
eb49ba9abf	7df87	প্রদর্শনীর মিডিয়া পার্টনার সমকাল
eb49f64d06	420df	তার ভাই আবুল হোসেনের সঙ্গে
eb4a74c1de	85430	মেয়েটা সত্যি ভাল
eb4a9b27ca	943de	জনসভাস্থলে থানা পুলিশের বাইরে
eb4af473c3	410fa	ক্যাট আবারও
eb4b463d1d	2695f	কুদ্দুস বয়াতি জানান
eb4c552d37	c9c19	২৭ জানুয়ারি ২০১০ সালে
eb4c7c28ac	616ec	লোকে কোটি গুণ করিয়াছে
eb4c9d3ddb	ee852	বাংলাদেশ ডাকবিভাগ
eb4cc6695d	351dd	এখানে কাঠ কাটা
eb4d0ccf71	6b437	২৫ ফেব্রুয়ারি থেকে শুরু হয়েছে
eb4d954091	e2ba2	কিন্তু এ দিক থেকে
eb4da71e89	c7a89	তানজানিয়ার সৈন্যরা
eb4df016ff	6da0a	গুণ টানে
eb4e4bea45	1e7c7	তাঁর ঘনিষ্ঠ বন্ধুত্ব
eb4f129f4d	2d98b	প্যানপ্যান কইরা কান্দো
eb4f4f8a2e	3fb17	নিহত জাহাঙ্গীর শুকলাল হাটের
eb4fbebd3a	8cf95	সংস্কার-প্রক্রিয়ার সূচনা
eb4fdc82a1	9d46f	রামেন্দ্র মজুমদার বলেন
eb4fdcd3f3	82926	পশু-পাখির ভালোবাসা
eb500cdebb	3fc9d	সেই যে বলেছিলাম
eb501dac9d	11de3	বোধ করি না
eb50335158	4fbd1	তুলে ধরা হচ্ছে
eb505d1821	ea5be	চেষ্টা করেছি
eb50634c0a	e2ff7	তাকিয়ে থাকে
eb50723939	ea5be	বিশ মাইল দূরবর্তী
eb51070e15	58998	স্ত্রী রছিলা বেগম
eb515a06de	d5f7b	তারা দেশে প্রায়
eb515a3d21	16cfb	এর দাম কত হতে পারে
eb51e7d32a	d0c70	এ ব্যাপারে শুনানি
eb51ec3384	d9ba9	বর্ণিত হইয়াছে
eb5213d1c0	3fb17	ভায়োলেন্স, ক্রুয়েলটি, বীভৎসতা
eb522c9bfd	5a61c	ব্যবস্থা করে দেওয়ার জন্য
eb52339214	ac904	২ হাজার ২’শ টাকা
eb526217b8	aabe7	বড় বেশি দুর্বল
eb52d2cd24	b5fdc	আইপিএলের উদ্বোধনী অনুষ্ঠানে
eb52ea2e18	b7be9	ব্যক্তিগত সম্পত্তি বলে
eb534c789e	bdd05	সার্বক্ষণিক নজর রাখছেন
eb53606e5f	92bd8	সৌন্দর্যের কারণে
eb5376c7b8	8406e	অন্যথায় আইনগত ব্যবস্থা
eb539f2653	6ab59	আলিফের সঙ্গে তার
eb53c60933	66dcd	কুকি উপজাতি সম্প্রদায়
eb548719b5	b8fe1	মহীশুরের বাঘ
eb549c509f	8b859	ধ্বংসস্তূপের নিচ থেকে
eb54b15250	0bace	সামরিক হস্তক্ষেপের বিরোধিতা করে
eb553a86da	43fc0	তাই করা দরকার
eb5574a566	e6752	বের হতে পারেন নাই
eb558702ab	4a918	পুলিশ একটি মামলা করে
eb55b6a385	4c555	বাকি অভিযোগগুলো থেকে
eb56124fa6	18a52	স্বপ্ন কোয়ার্টার-ফাইনালেই শেষ হয়েছে
eb56ac78b7	2aecc	আনার চেষ্টা করলে
eb56cb2443	adf01	ফসল ভাল হয়েছে
eb576a664c	a0277	প্রাবন্ধিক, নাট্যকার
eb585502e1	c463d	এটি একটি বাণিজ্যিক
eb58918629	ec91c	ভারতের পশ্চিম বঙ্গ সরকার রাজ্যের
eb58f9589b	e754e	রাঙামাটি ভ্রমন
eb5906a241	a9a58	এই বাহিনীতে কোন সদস্য
eb5963ee83	3f875	নীলুফার হুদা এসব-কিছুরই সাক্ষী
eb59e13976	e2ff7	মাল্টিপল টিকেট কিনে
eb59e9b50a	2aecc	সংগীত শাখার বিশিষ্ট ব্যক্তিরা
eb5a97fe37	aabe7	রহস্যের শেষ নেই
eb5a9f95b9	509f6	একই সঙ্গে সেই ইচ্ছেটা
eb5b1a05e2	18460	মা লাফিয়ে বলেন
eb5bc54359	976b1	১৯৭১ সালের ২৫শে মার্চ
eb5c53e9eb	880ae	গ্রহণ করেছেন তিনি
eb5c61a8c3	8632b	মুসলমান পীর
eb5cbe28e4	d9ba9	সেখানকার সব হোটেল বহু আগে থেকেই বুক করে রেখেছেন মজা করতে যাওয়া পর্যটকরা।
eb5cca0713	d3e06	মনে করছেন না যোগাযোগমন্ত্রী
eb5d065d15	5dd61	কোনো সমস্যা হবে না
eb5dac1b07	a06a1	দ্য মনুমেন্টস মেন
eb5dcf0221	23b22	কোথা হইতে জানিলেন
eb5e1fda9c	ec91c	নিজেদের জনপ্রিয়তা প্রমাণের
eb5e3564e1	880ae	প্রকাশ করবে না
eb5e6924ac	778c0	কোরিবাস নামের
eb5e92ed25	9d7bf	নিয়োগ লাভ করেন
eb5f66a5c3	f2b7d	ছুঁড়ে মারা হয়
eb5fd40520	ced74	খবর পেয়েই পুলিশ
eb6011c7bc	93080	দুর্বৃত্তদের ছোড়া হাতবোমা
eb60536dc6	80505	বিবেচিত হন
eb607b741d	15a75	আইসিসি টি-টোয়েন্টি বিশ্বকাপে
eb607fc847	e2ba2	মূলত মেরুদণ্ডকে বোঝায়
eb60e5de87	698a4	সেলিনা বিউটি পার্লারের
eb6108ed64	745b7	আমি গিয়েছিলাম সেখানে
eb610c57f1	42898	দরজার কোণে
eb612cdbee	b08d0	সে বিষম ঢুলতে থাকত
eb615d3df5	bfac7	দেশের জনপ্রিয় সাংবাদিক,লেখক
eb6173b6b0	a9a58	বাংলা সাহিত্যের
eb617b8f62	0d9f1	এখন বিভক্ত দুই সিটি করপোরেশনকে
eb61af90f7	a9a58	শিডিউল সংকটেরও
eb62075117	16cfb	সোডিয়াম হাইড্রোক্সাইড
eb6338421e	c7705	এক বেদনাবিধুর প্রেম কাহিনী
eb633dd633	880ae	অন্ধকূপ হত্যা
eb633e213b	91dff	তোর কথা
eb633f73f7	7d3e1	বিকলাঙ্গ হয়
eb636f16d4	9e923	দূরে থাকতে হয় সাত বছর
eb63faf930	6dff5	অনেকটা সম্পর্কহীন
eb6404ba5f	194f5	দুর্ঘটনার আশঙ্কা আছে
eb6421a271	06e62	রোমিও এসেছে সেখানে
eb6599257c	239f7	বাঁইচে আছিস্
eb6599773b	98b81	অবৈধ অর্থনৈতিক কার্যক্রমের মাধ্যমে
eb65b86328	49d63	সুযোগ পান
eb66bb8f36	32c77	পায়ু
eb66e162d2	0d8c1	একলা
eb672be7c2	6da0a	বাসায় যাওয়া হয়নি
eb67925286	ff970	ব্যাঘ্র প্রতীকের ব্যবহার
eb67c76dd8	d2d71	জীবনধারণ করত
eb6894286f	f2097	পোশাক শিল্পে জড়িত
eb68b61de9	b2a62	বঙ্গবন্ধু সাফারি পার্ক
eb69391e7c	25696	ঐ দামে বিক্রেতার কাছে থাকা
eb69d4bd47	195f7	মডেল শখ
eb69e7d258	2f547	ফিলিপাইনকে ১ কোটি ডলার
eb6a320e65	06ea3	১৯০৩ অবধি
eb6b1c47e7	f4ba7	নিউজিল্যান্ডীয় শিল্পীদের
eb6b6b3bca	6fb36	সুযোগ সুবিধাও ছিল
eb6b92d233	f600a	দিন-রাতের বেশির ভাগ সময়ই
eb6bb78e4b	274ee	আলোচনা করতে হলে
eb6bd08e3b	4237e	লছমী চাহিতে
eb6c4b6339	75626	নাগার্জুনের মধ্যমক
eb6c5ada7a	64092	তাঁর জন্মভূমি কলম্বিয়ায়
eb6c5f920e	57d54	বিজেপির সদর দপ্তরের দিকে
eb6c7f064c	54e68	চলচ্চিত্রে অসাধারণ অভিনয়ের জন্য
eb6d42a861	239f7	সে আকাশের দিকে
eb6e654431	1e7c7	কানার হাটবাজার অবশ্য-পাঠ্যগ্রন্থ
eb6e993c6e	e9fa7	দেশ বিভাগের পর
eb6eb981e9	9d7bf	সংসদ চাইলে
eb6f89e247	01e91	প্রতিবারের মতো এবারও
eb6fb787a2	bdd05	জসীমউদ্দীন সেই সাহিত্যের
eb701ae03f	e31e7	তাদের খোঁজে
eb70738b26	4a918	কিছু বলেননি জোহানসন
eb7076c83e	77f82	আবার উল্টো দিকেও
eb70e89cce	2d78f	মতিহার থানা ছাত্রলীগের
eb7105ac6c	9092b	একটি ক্ষেপণাস্ত্র প্রতিরক্ষা
eb71a2cd84	b08d0	সে-ই একমাত্র কর্মচারী
eb71f3bfa6	2bc73	প্রকৃতপক্ষে ছবি
eb7222e792	17dcd	ভোলায় সরকারি প্রতিষ্ঠান
eb7282fa91	bdd05	রাজা অন্ধ হইয়াছেন
eb72b8c9c2	6fb36	আল্লা-নবী স্মরণ রাখ
eb730f6295	c11b1	দুদিনে উত্তরাঞ্চলের কোথাও
eb7352500f	18460	পালোয়ানের মতো চেহারা
eb736580f5	3bea8	আমার হাতি
eb736729e2	ce629	সে উদ্দেশ্য সফল হবে
eb73dbbe3e	0edef	আমাদের বিরামহীন প্রচেষ্টা ছিল
eb73e4091a	66dcd	সিলেটের নবিগঞ্জের
eb73f2b736	f143a	বাবা বলে
eb73f94b39	f600a	পরবর্তীকালে
eb73fe3912	9642e	নারীর পরিচয়
eb741e15f1	767ff	পদত্যাগ করা
eb74ae60f2	adf01	মর্কট এবং সারমেয়
eb7506a373	ff0fe	এ চাওয়া কি তার ভুল
eb75113fbf	2ecf8	জামায়াত-শিবিরকর্মী
eb7581b02b	860f4	ইসরায়েল
eb7586cdb7	195f7	কোহিনূরের কথা
eb75956bca	c958a	মুনিয়া ও কাকাতুয়া
eb75be401f	730c3	ব্যবস্থা নেয়ার
eb75df5c80	91ac1	ভেসে থাকা আবু বকর সিদ্দিক
eb7645f3c1	d9081	আহম্মেদ সাজ্জাদুল আলম ববি
eb76607919	2ecf8	বাংলাদেশীদের অনুপ্রবেশ নিয়ে
eb766ab69b	323f1	ও মানসিক কর্মের
eb768c35a5	8845d	সেখানে জীবনের এই সাফল্য দেখে
eb77006fe5	da6f0	বহুলা, পটুয়াখালী সদর
eb771fcb2c	0895a	একে অন্যের প্রেমে
eb774f93a0	c0965	রোহিঙ্গা বাংলাদেশে প্রবেশ করেছিল
eb776c1be9	59c73	সব ধরণের আন্দোলনে
eb77950179	932bb	সিন্দাবাদের ভূতের মতো
eb77969ab0	7a227	মূলত ডায়রিয়ায় আক্রান্ত হয়ে
eb77a5715a	16877	ফাগুনের হাওয়ায়
eb77ab3db2	cfc65	শহরাঞ্চলে অ্যাসিড বৃষ্টি
eb77c11a58	b00ba	হাসান ভাইয়ের লেখার
eb782c7308	84145	করা ঠিক না
eb783b03a8	11915	অক্ষয়কুমার মধ্য বয়সে
eb78aa978d	4dd57	নামে কী এসে যায়
eb78f76348	351dd	বিজিবির ওই ৪ সদস্য আহত হন
eb79b8643f	d8c80	অতিরিক্ত অ্যাটর্নি জেনারেল
eb7a216843	15a75	ওয়েনলক অলিম্পিয়ান সোসাইটির
eb7a3eb3e8	b00ba	দুই শিক্ষকের বিরুদ্ধে
eb7a956dfc	f600a	রেগে শেষমেশ মুম্বইতে
eb7ab2367e	73629	একজন রিকশাচালক
eb7aef4e5a	9b864	এবং বাংলাদেশ বেতারে
eb7b3a1028	0e637	ওমর হাসান
