d49003f602	c2082	ষ অক্ষরটি মূর্ধন্য ষ
d49049ccd4	e2ba2	জেন সাকি বলেন
d490594777	9351a	দুজন নিহত ও পাঁচজন আহত
d4906556ad	b8bf0	বাংলাদেশের পুলিশ বিভাগে কর্মরত
d4906a55e0	d2faf	এক বছরের জন্য তাকে
d4906c775c	4164f	জয় পাওয়ার জন্য
d49071730a	80be1	নিজের ত্বকের যত্ন
d490c58ca4	06527	রাষ্ট্র এবং বিবাদী, উভয় পক্ষই
d49117fc6a	9642e	বাঙালী জনগণের সঙ্গে
d491199b15	09b32	বিলক্ষণ পরিবর্তন লক্ষ করা যায়
d491e504ca	5cb47	অনুরূপ আইচ
d494716997	2ecf8	কারো জীবনে নাই
d494b84fa3	39293	রূপা ঝা-র প্রতিবেদন
d494e2fccf	06527	তাদের বেশিরভাগ ক্ষেত্রেই
d4954c0cc5	93080	এমন কিছু করা হয়তো
d49586c466	9813c	তার পরিচয় নিশ্চিত করে
d495bf30ca	83c53	কয়েকজন সাংবাদিক
d495fbb7c8	8c120	বিচার কার্যক্রম শুরু হয়েছিল
d4970a2342	acb88	চলে গেল
d49717f50f	fda1a	নষ্ট
d497523710	dec2d	তাজাখবর
d497f14f7c	9fa90	দুর্ভোগ পোহাতে হয়েছে
d49844a8cc	b8bba	অনুসর বিন্দু পার হওয়ার পর
d49907fd13	d5213	আলোচনার সময়টা অবশ্যই
d49909ee04	4f2ae	অবনতিশীল নিরাপত্তা পরিস্থিতি
d499216537	2d98b	আটক ব্যক্তির নাম জাকারিয়া
d4993b14ef	14816	তাঁর আত্মপ্রকাশ ঘটে
d49950f11d	85430	জাফর ইকবালের
d49a25f3d6	61820	একটি রাজত্ব ছিল
d49ad43e58	baa02	আসতে থাকে মঞ্চ থেকে
d49b793a69	7d004	তবে এসব বিষয়ে
d49bcd795a	9065c	মানববন্ধন করেছে
d49c061317	24aed	অন্যকে জিজ্ঞেস করে
d49d8dc92b	85430	পাশপাশি চলা
d49dbe386a	a1201	থানার ভেতর থেকে
d49dbf28e9	c8f7f	ঘোষণা করেন যে
d49df184f5	69449	তারিখটি এখনো দপদপ করে জ্বলছে
d49e239932	37e17	তাও গাড়ি-বাসের নয়
d49e770b51	c2082	সারা দেশের জেলা প্রশাসক
d49e7972a8	6b437	তার সন্ধানে ছিল সে
d49e79b4ad	4164f	সাখাওয়াত হোসেনের কাছে
d49f66adfe	d9817	দিতে থাকে তারা
d49f7b3912	db181	শম্ভু বাজিকর
d49fd0ce37	2d78f	ইটপাটকেল নিক্ষেপ
d49fd46a3c	7898e	এই দুজনের সঙ্গে
d4a0364b3c	880ae	কোন ব্যক্তির
d4a0596073	73629	এবং আমি মনে করি
d4a0622b90	39dd0	কোনো প্রিমিয়াম নেয়া হয়নি
d4a078439e	e68af	গতবছর গড়ে প্রায়
d4a083950b	3ccf1	মানববন্ধনে বক্তারা বলেন
d4a10d7686	52578	কারাবরণ করতে হয়েছে
d4a12fce91	9d46f	ব্রাজুকা
d4a1af92b6	ab946	তার প্রেমে পড়েছিলাম
d4a1c74b6a	68ab7	এলিফ্যান্ট বা টুসক ঘাস
d4a23828b0	c3cb3	না এ তো স্বপ্ন নয়
d4a2a488fa	69d9a	খোয়া গেছে বিভিন্ন সময়ে
d4a343b29a	6fb36	সরকার গঠনের জন্য
d4a42933c9	cc18a	হাসির গল্প ফাঁদিয়া বসেন না
d4a43fe3ab	ee7b2	অবাধ এবং সুষ্ঠু হয়
d4a45ab209	80518	সাবেক ও বর্তমান শিক্ষক
d4a4d1a3f1	321b6	নষ্ট করে দেয়
d4a55a3038	f658d	‘আমার দেশ’ অভিযোগ তুলেছে
d4a5aae0f1	29d44	আসলে প্রধানমন্ত্রীর
d4a5b2e3fc	b8ed8	দায়িত্বসহ অন্য পরীক্ষা করে
d4a5bb31ca	0a7a0	বাড়ির সবার আবেগ প্রচন্ড
d4a5c571c5	24f73	খুঁজিয়া পাই না
d4a64294c2	eaa7a	উনি বাড়ির ভেতরেই থাকেন
d4a6948fe6	b618b	দুদিনের সফরে
d4a69e8dec	6a35e	দক্ষিণ সুনামগঞ্জ থানার ওসি
d4a6be899c	8cf95	গাছ থেকেই কেবল
d4a6fde076	77f82	এই শাখায়
d4a7439db7	06527	সময় ধরে
d4a75c8980	282d3	চাহিদা অনুযায়ী
d4a7a78416	e3f89	এবং মডার্নিজম তথা আধুনিকতা আন্দোলনে
d4a7a83614	f1ff2	প্রথম মাল্টিপ্লেক্স নির্মিত হয়
d4a7eda14b	25696	নাফিজা, শানু প্রমুখ
d4a8a46f77	7ec1c	কোনো দিন কারও
d4a8d410d2	9d46f	প্রতিযোগিতার চূড়ান্ত পর্ব
d4a9f29e42	d2d71	হামলার সময়
d4a9f3f473	2fc12	আপনার লেখা মিস করছি
d4aa1ab43d	54cdd	কাশিমপুরের এক কৃষকের বাড়ির উঠানে
d4aa677be2	07660	ফুল ফল
d4aa683be7	2bd99	তাকে সম্মান দিয়ে
d4aa7cc889	e43d4	প্রগতি লাইফ ইন্সুরেন্স কোম্পানির
d4aa8e1900	17ca1	অচেনাকে ভয় কি আমার ওরে
d4aa9c1a5b	c173f	প্রতিষ্ঠানের দপ্তর ছিল
d4aac47400	c9c19	তিনি আধা মিলিশিয়া
d4aacdd347	2ad74	চিঁড়ে চ্যাপ্টা
d4ac06e40e	089ef	লাইনচ্যুত হয়ে পড়ে
d4ac9a67fc	ff1eb	প্রদর্শনীতে টাকা উপার্জন করার জন্য
d4ace8e74e	2ee04	১৫ আগস্ট ১৯৭৫-এ
d4adce347c	08458	তাফসিরে ইবনে কাসির
d4add073c9	06e62	একটি সূত্র বিষয়টি
d4ae8a20c0	84145	এক কোটি ৩১ লাখ টন
d4ae8b18ef	943de	ছবিতে সাকিবের বিপরীতে
d4aeccd185	21e54	তাহলে দর্শকরা কোনো
d4af44095e	4a918	পেঁচিয়ে থাকা সাপ
d4af8a9189	68ab7	সামরিক শাসনের তীব্র সমালোচনায়
d4af9e4604	282d3	বার করে আনলেন!
d4afbe43be	8ba2b	টিআইবি’র প্রতিবেদনের
d4aff6da48	bd576	পাহারারা পাথরের মূর্তি
d4affa76ce	18a52	একটি বহুল প্রচারিত
d4b1759e64	93080	আইআইজিগুলো নির্বিঘ্নে ব্যবসা করতে পারবে
d4b20de5dd	07660	ঢাকায় পররাষ্ট্র মন্ত্রণালয়কে
d4b262db0a	f29bf	নিজের চুরি যাওয়া পণ্য
d4b263c693	0b7ca	যুক্তরাষ্ট্রের প্রেসিডেন্ট বারাক ওবামা মিশরে বিক্ষোভকারীদের বিরুদ্ধে অন্তবর্তীকালীন সরকারের পদক্ষেপের নিন্দা করেছেন।
d4b2905618	e7230	অসুস্থতার কারণে ৯১ বছর বয়সী সোহরাব হোসেনকে গত ২৯ নভেম্বর স্কয়ার হাসপাতালে ভর্তি করা হয়।
d4b2dff7bf	ac904	বেঁধে দেওয়া সময়
d4b3a327e3	11915	জীববিজ্ঞানে অঙ্গ
d4b40d5323	8c07c	এত বড় ছিল
d4b49c19dd	ce629	সাংবাদিকদের বিস্তারিত জানান
d4b4af21fa	153c9	ভাই, আমি যেমন গাইন
d4b4cd0fbe	5dec6	সোমবার প্রথম প্রহরে হেফাজতের কর্মীদের সরিয়ে দিতে অভিযান শুরু করে র‍্যাব, পুলিশ ও বিজিবি’র যৌথ বাহিনী।
d4b4d9d303	e00db	কার্যক্রম পরিচালনা করতে পারেনি
d4b63be70d	0606d	মুসলমান সাহিত্যকদের
d4b673530f	a3a6d	হামদর্দ
d4b6fbe97c	b618b	উদ্যাপিত হয়
d4b739441e	6dff5	নজরুল উপনিবেশের আমলের লোক
d4b76a674b	404ee	এ উইকেট আমরা
d4b7bb00b0	355c1	কাকের কা কা কা
d4b8209516	e6752	তাদের শরীল
d4b86ee5d9	38ff0	অথচ তহবিলে রয়েছে
d4b8bc1040	c0d65	দৈত্যের নাসিকা
d4b90a6b82	2aecc	ইমাম চামড়া ছাড়াচ্ছিলেন
d4b9134368	ac904	জিএসপি বন্ধ করার জন্য
d4b993be3d	153c9	রবীন্দ্রনাথকে
d4b9a5e0dc	80505	হালিম
d4b9a6f79b	bc81e	আর নেই চৈতালির
d4b9e56ff0	4c1eb	আমার উপলব্ধিও
d4ba486832	d41be	১৯৯৮ সালে
d4ba4f8577	c749e	কালগত চেতনায়
d4bb07ab6b	91ac1	মিজানুর রহমান চৌধুরীর পক্ষে
d4bb3ec609	f6e55	দাম মেটানোর সুযোগও রয়েছে
d4bb4acae3	b8ed8	হাসপাতালের ডাক্তাররা বলেছেন
d4bbc6bbf3	d711f	মুক্তি পেতে হলে
d4bc76c88e	5dec6	এজন্য তাঁকে
d4bd7083ef	c2082	আর ইতোমধ্যেই
d4bdd8235c	17dcd	নতুন ফি হলো
d4bdf6bd74	2bd99	আগলে থেকে আস্থার সঙ্গে
d4bdfed58c	5e80b	বজলুল হুদার ভাগ্নে
d4bef21b71	2909b	নারী ভাইস চেয়ারম্যান পদে
d4bf04b50c	5d80e	২২ বছর ধরে চলা সংঘর্ষে ১০ লাখের মতো মানুষ সেখানে প্রাণ হারিয়েছে।
d4bf0d6833	554fe	রাধা আজ আনন্দ নিরানন্দের দ্বন্দ্বে
d4bf3f6c22	6b437	ব্যবস্থাপনার কাছে
d4bf7284f9	dae88	২০ শতাংশ মহার্ঘ ভাতা
d4c03b0e31	b7be9	৫ মিনিটের মাথায়
d4c05895c2	03284	লেখাটা শেষ করি
d4c08796f7	536d9	সেনাবাহিনী এর বিরুদ্ধে
d4c0b454c2	a0277	কমিশনার মোহাম্মদ শাহনেওয়াজ
d4c162f53f	a46e2	ইরানি
d4c19aa7ee	64092	মিডফিল্ডার স্যার্হি রবের্তোর প্রচেষ্টা
d4c1b7dce3	a9a58	জগতের
d4c292f5c1	cc9fd	বীরভূম জেলা হাসপাতালে
d4c2da46b0	ad050	মহিতুল ইসলামের কাছে
d4c3572fac	c11b1	ব্যাপন এক ধরনের
d4c373df98	72649	আন্দাজমত পুব দিকে রওনা হল
d4c375a4db	3fc9d	ছায়া
d4c396ce92	64092	এবং ইউরো অঞ্চলে
d4c3a90f91	eb179	বৈঠকে বাংলাদেশের
d4c3ef3c7f	0c39f	আলোর দিকে চেয়ে রইল
d4c47d10f9	6e8cb	ঘটনাস্থলেই মারা যায়
d4c518c6dc	3fce2	এসব বোমা তৈরিকারী
d4c53df9f6	a8710	আমি অস্বীকার করবোনা যে
d4c5614265	ff1c3	বাংলাদেশের মূকাভিনেতা
d4c5687ba2	0c39f	মেয়েদের মধ্যে
d4c592b582	dafb6	ছবি বানানোর
d4c60bac18	4c1eb	ভয়ানক দিনগুলোতে ভেবেছেন
d4c62a4c23	491a5	এগুলো হচ্ছে আপনার ত্বক যেমনি হোক না কেন
d4c6404ce8	18460	নেলসন ম্যান্ডেলার প্রতি
d4c6fb2ec3	e03fc	গোড়া থেকেই এগিয়ে থাকে
d4c7315e0b	58998	সবাই খুশি
d4c7d1320b	92bb2	শেষ পর্যন্ত বোর্ড সভাপতির
d4c7ef192d	7351e	তার ভাই আবুল হোসেনের সঙ্গে
d4c8905415	860f4	তার অভিনীত নাটকের মধ্যে
d4c893dc73	91ac1	সঞ্চালক হিসেবে৩ দেখা যায়
d4c8fb7bc0	24f73	একই অনুষ্ঠানে
d4c99eec10	9813c	এসব নানান বিষয়ে
d4c99f60d9	24f73	বিমানটিতে বেশ কিছু শিশুও
d4c9a02079	b8bdd	জনসংখ্যা হল ১০৪০৮ জন
d4c9e2e8d9	18a52	বার্তা
d4cabae6d2	43b04	কাকতাড়ুয়া
d4cb0f3d76	bbb22	পশ্চিম পাকিস্তানিরা
d4cb30be8e	7d133	দিলীপ বড়ুয়া বলেন
d4cb44d66c	13b6a	রাত ফুরায় না
d4cb6ce1c3	ee886	যতবার খুশি
d4cbe17ea0	cc9fd	কয়েকটি কিশোরপাঠ্য উপন্যাস
d4cbf0bd8a	7aed9	বিলাইয়ের রূপ ধইরা
d4cd2ef9ce	16cfb	আমি অবাক হলাম
d4cd32329f	315e9	তাহার পর বাঙলা
d4ce7abbce	8143b	তারা প্রতিবেদন প্রত্যাহারের জন্য
d4cea1e475	29bab	আমি নিজেও তো
d4cee8e79c	82926	বাঁশের খুঁটিটা
d4cf062ea8	1b359	অবজেক্ট কোডে
d4cf0ea8d2	7aed9	স্যার অ্যান্ড্রু জন ওয়াইলস
d4cf2831a9	7f2ef	আমি যে সময় গিয়াছি
d4cfe3dc83	3c897	বিতর্কিত নির্বাচনের ভোট গ্রহণ
d4d00a0f36	32998	নতুন বিতর্কের জন্ম দিল
d4d0483d5b	ff1eb	কোন ফল না পেলে
d4d04f56ca	b8fe1	খাবার খুলিয়া
d4d0de7948	698a4	স্থগিত শুল্কমুক্ত প্রবেশাধিকার সুবিধা
d4d0e2e933	698ff	সর্বশেষ শিক্ষক হিসাবে ছিলেন নজরুল ইনস্টিটিউটে।
d4d15e3beb	2909b	ঘরে মোমবাতি জ্বলে
d4d1bd266c	23291	কাজী নজরুল ইসলামকে
d4d1c9353e	0e637	সঠিক শ্যাম্পু
d4d1ceac47	693cb	গত ২১শে অগাস্ট
d4d1e118cd	f658d	সে নিয়ে সংস্কার প্রকল্পও চলছে
d4d2388f69	698a4	নজরুলের দ্বিতীয় জানাজা অনুষ্ঠিত হয়
d4d25bcbc4	53396	তথাকথিত আন্তঃনদী সংযোগ প্রকল্প
d4d27f5e56	fdcba	চুরি করে
d4d2a47aa5	7c272	অন্যতম কবি ও বিজ্ঞানী
d4d30630cd	93bf3	তৃতীয় বর্ষের শিক্ষার্থী
d4d3f31e53	cc18a	আগ্নেয় শিলা এক প্রকার
d4d4140953	86b1b	ফ্রোজেন থেকে শুরু করে
d4d4235b2d	7df87	আমি গৌরব অনুভব করি
d4d4d9d692	a06a1	যুগ্ম কমিশনার বলেন
d4d5237fdc	e2ba2	তার লেজের
d4d559f731	3f493	সচেতন পুরুষও
d4d5833a30	92bb2	সমাজবাদী পার্টিতে
d4d5a1e6b2	c463d	শ্রমিকদের এসব সমস্যা
d4d5aa5808	404ee	সেটা নিয়ে আটককারীদের
d4d61958cb	7f2ef	সরকার দেশের জনগণকে নিয়ে
d4d62bd0c2	3ec4d	হস্তান্তর করা হয়
d4d63db6cd	06527	সেই মানসের সংগঠনেও
d4d6a91a9f	32c77	অনেক বেশি হয়ে যাবে
d4d6aa7125	5e80b	অতীতে বিশ্বকাপ ফুটবলের সময়
d4d788beb6	e43d4	এই ষড়যন্ত্রের সঙ্গে জড়িত
d4d7d4693f	d2d71	বাংলাদেশ শ্রম আইন
d4d7dcab26	9f25e	ফতুয়া পাওয়া যাবে
d4d7e47e37	3bb15	আই দ্য জুরি
d4d7e94806	c6848	জোয়ারের সময়
d4d88e80d6	e00db	ঢাকা উদ্যান থেকে
d4d8996431	c5479	ভূয়া
d4d8b83193	1de6c	বলিউডের ছায়াছবিতে
d4d8e1b32e	7297e	নাশকতা চালিয়েছে
d4d951cce4	7297e	একটা নক্ষত্রের আয়ু যখন শেষ হয়ে যায়, তখন যে মহাবিস্ফোরণ ঘটে, সেটাই আসলে সুপারনোভা।
d4da0738ba	aa820	নিউ ইয়র্ক ইউনিভার্সিটির কাছে থাকি
d4da19f76d	e2f12	এ বাবদ ৭.৫০ লক্ষ টাকা
d4daa3376a	43b04	শুনে বিস্ময়ে
d4dabef2f9	0606d	ডিজিটাল ডিভাইড কমে আসবে
d4daf9f983	b7be9	শিশুকন্যাটিকে রাখলেন
d4db12a81d	d2294	কিন্তু নাজিম নিজেই ছিলেন
d4dbcd9b46	4a67e	শাহরুখ খান
d4dbd2ea50	b8bdd	নাট বিস্কুট উপকরণ
d4dd38457f	6ab59	যেগুলো বর্ধিত পর্যায় সারণীর
d4dd3e58f9	9e923	তাকে ৫৪ ধারায়
d4dd42272d	9813c	ঢাকার একটি বেসরকারী কোম্পানীতে
d4ddd43203	ee886	সৈয়দ আব্দুল হাদীর উপস্থাপনা
d4de4de4e9	db735	নারী শরীর নিয়ে
d4de9db103	2bc73	আদালতে নেয়ার পর
d4deb97f34	7d133	শুনে,পুঁটলি-পাঁটলিসহ
d4deeed415	ee852	ঘুঙুর ইত্যাদি
d4df19e65b	b9b98	মার্কিন নাগরিকদের ভ্রমণের ওপরও
d4df376dcf	ce775	মিস খোবরাগাডে তাঁর বিরুদ্ধে আনা অভিযোগ বরাররই অস্বীকার করে নিজেকে নির্দোষ দাবী করেছেন।
d4df7d0531	f2097	কেন্দ্র করে পশ্চিমা বিশ্ব
d4e00a6e16	5d12f	নইলে সে এতক্ষণ
d4e037637f	3fb17	আরেকটি প্রকাশনা
d4e06bcce1	06527	ফর্সা হওয়ার উপায়
d4e08d132d	0606d	আখের ব্যাপক চাষ হচ্ছে
d4e0e48f30	1a4a9	কারিনা
d4e1163d68	e50f1	মজার ব্যাপার হলো
d4e15b8092	f2097	শেষে একটু ভাবল
d4e168bc62	43199	পৃথিবীতে নারীই একমাত্র জীব
d4e19c73e7	491a5	গণমাধ্যম শাখার
d4e1d653e0	18460	এটি বোঝানোর জন্য
d4e22ee513	06e62	শচীন একজন ‘ঠিকা শ্রমিক’
d4e23188be	17dcd	একদমই নেই
d4e233ee2b	3faff	এসবের প্রভাব অতি নগণ্য
d4e29ce5cd	351dd	রাশিয়ার পররাষ্ট্রমন্ত্রী সের্গেই ল্যাভরভ
d4e2cf4f33	e00db	মফিজ উল্লাহর ছেলে
d4e32030d7	22096	পতাকা নিয়ে মাঠে যান
d4e3dcba3d	3fce2	এ কথায় সকলে হাসিয়া ফেলিল
d4e420060d	ca831	ঠুংরি ধারার প্রবর্তক
d4e49d770c	39293	একত্রে অপু ত্রয়ী
d4e4a6d28c	4f2ae	হিসাবে দেখানো হয়েছে
d4e52bf549	9e923	একটি সুখী ও সংগতিপূর্ণ সমাজ
d4e58437eb	cb627	এতে প্রচণ্ড কষ্ট পেয়েই
d4e58aba20	49543	তখন বড় বড় শহরেও
d4e5b396a0	256f5	বাংলাদেশের গার্মেন্টস কারখানার
d4e5d4c067	a46e2	বিয়ের যৌতুক উপঢৌকন হিসেবে
d4e64d02b7	7df87	বিশেষজ্ঞ ডাক্তারগণ
d4e7504e7b	698ff	গ্রেপ্তার গোলাম কবিরের বিরুদ্ধে
d4e81b239d	b8ed8	পরস্পরকে ঠকিয়ে
d4e81e3044	f2b7d	আগামী ২২ মার্চ অনুষ্ঠেয় নির্বাচনে
d4e84166f9	91dff	সাথে সব রকম
d4e86cc916	06527	তার একতলায় ছিল
d4e9067a62	d9817	এর অর্থ হলো
d4e925a802	3bb15	তিরিশের দশকে
d4e9be8189	14816	আজকের কাগজ
d4ea010130	80518	ওর আসল ভাষা
d4ea1cc00d	b618b	যাচ্ছিলেন শাহীন
d4ea504ec8	8406e	রাজবাড়ী থেকে ফিরে
d4ea51da28	121bd	আশ্রয়কেন্দ্র, স্কুল ও নিকটস্থ বাঁধে
d4eb503af3	75f18	সেই সংঘর্ষে
d4eb73a701	eb179	ব্যাপক সমালোচনা
d4ec044ac4	ce629	বগুড়া শহরে
d4ec14d494	ce180	একসময়ে একটি মাত্র টেলিভিশন চ্যানেল
d4ec411bc7	ca088	বিষয়টি নিয়ে প্রথমেই বলেন
d4ec42933f	c3cb3	সন্ত্রাসীদেরনিরাপদ স্থান
d4ec8aaff2	c5dc8	ভালোবাসা এক্সপ্রেস
d4ecb1e1c4	16a17	সামরিক হস্তক্ষেপের কথা বলে
d4ed3a5143	ad69a	তবে দেবহাটার
d4ed531605	5354e	স্বপ্নার ভাই আনোয়ার হোসেন
d4edbaca23	cd3ac	শ্রমিকের অংশগ্রহণের বিষয়টি
d4edd6e11c	f1ea4	নোকিয়া লুমিয়া
d4eeeb44a2	3bea8	তাঁকে শুধু
d4efa3570e	a43b5	বিক্ষোভ মিছিল করেছে
d4f001df3f	9d46f	আর রূপগঞ্জের জামদানি
d4f0cf3645	509f6	আজাদকে কেউ বেঁধে রাখেনি
d4f13ccfca	778c0	নেছারউল্লাহর বাড়ি
d4f13f2a8d	c8f7f	বাংলাদেশে জালিয়াতির ঘটনা
d4f18f66a8	b2a62	নিরীহ অসংখ্য মানুষ
d4f1f39f36	4fbd1	কেউ হয়তো মিয়া ইফতেখারুজ্জামান
d4f20002ac	cfc65	তাদের সহযোগিতা না থাকলে
d4f2142c6e	4a918	সাধারণ পাঠকের উপযোগী করে
d4f258378a	2ad74	তবে অন্যরকমভাবে
d4f27408eb	f0f95	পূর্ব থেকে দক্ষিণে অবস্থিত
d4f4396882	6b437	সকল দর্শক-ভক্তরা বিভ্রান্ত হচ্ছেন
d4f4c74af5	d2d71	প্রয়োগ করে
d4f4d39412	4fc91	দেখে যাব
d4f56bebd7	976b1	নির্বাচন কমিশন আমাদেরকে বলেছেন
d4f56da7a5	a1201	সেসব নিয়েও লিখতে হবে বৈকি
d4f57394bc	14d25	ঢাকায় যানবাহণের উপস্থিতি
d4f675065d	06527	যুক্তরাজ্য, যুক্তরাষ্ট্র
d4f692dafa	da6f0	অ্যামবিগ্রাম ব্যবহার করে থাকে
d4f69a54fd	b4ea7	তালিকায় কারো নাম এলে
d4f6a19388	cb627	কমিটি করা হয়েছে
d4f6a2c001	577fa	লিমনের ঠোঁটগুলো
d4f6ebceb9	e2ff7	এই রূপকল্প বাস্তবায়নের জন্য
d4f7675d09	153c9	শাবনূর তার
d4f7bec135	f2780	সেগুলি সভ্যজাতির কাছে বোধহয়
d4f7c6bcb8	f1ea4	গান গাইলেও
d4f80a2f58	baa02	তারা এ কৌশল
d4f89a11b4	0f047	এবার রঞ্জিত বাবু হলেন
d4f8a4d1e2	809cd	রাশিফল নির্ণয়
d4f8f78990	0d9f1	ঢাকা ট্রিবিউন
d4f91a456f	f7a7f	ইঁহাদিগের নিকট বাঙ্গালী পাঠক
d4f9313046	9d46f	প্রেসিডেন্ট মোরসিকে
d4f9e088fe	7df87	কিশোরীকে জোর করে
d4fa8dc524	93d3b	প্রত্যাশা করছেন চিকিৎসকরা
d4fb4069e6	554fe	গ্রামের খুব সাধারণ এক গৃহস্থ
d4fbcb0ad1	ea8fa	আমার সকল পাঠক
d4fbce8bdd	ad98d	পুরোপুরি ধান কাটা
d4fbee97f8	ff0fe	মারাত্মকভাবে আক্রান্ত হয়েছে
d4fc880c2d	9f25e	সারাদিন বিনিয়ে বিনিয়ে কেঁদেছে
d4fcb3ea03	66b3c	গান, গল্প ও উপন্যাস নিয়ে
d4fd786e87	ce775	খরগোশ পালন
d4fd80f83e	c8f7f	এসব সংকেত থেকে
d4fdea3284	6da0a	নতুন প্রেমিক-পুরুষের আশ্রয়ে
d4fe58a895	4f2ae	ইহাই সর্ব্বাপেক্ষা প্রাচীন
d4fe71da84	8edea	ভারপ্রাপ্ত সেক্রেটারি জেনারেল বলেন
d4fe905f4d	554fe	গ্রেপ্তার দেখিয়ে
d4ff15f60b	aa820	ভারতের সংবিধান
d4ff586c65	ec91c	কাঁদিতে আরম্ভ করিল
d4ffb8c200	f837a	১৬০৮ ঘণ্টা
