8e1f5acee9	c5479	এর আগে টস হেরে
8e1fcf123f	5354e	এই বেটা বলছে
8e20397cca	06736	কিন্তু কোনও মেয়েকে
8e205bc205	11de3	সামিনা চৌধুরী হয়ে গেছেন
8e207ce8d8	efc0d	হেলিকপ্টার
8e20a2e2db	fd880	একটি এলএমজি
8e20b719de	730c3	শনিবার মধুখালীথানায়
8e20d25085	0a7a0	পাল্টা আক্রমণ করেন নি
8e21182f3c	2695f	এই আন্দোলনের একজন সংগঠক
8e211f1f85	a46e2	যারা কোলে-কাঁখে, ঘাড়ে
8e21bab68f	24aed	রংপুরে অবস্থান করবেন
8e2212b3ac	ec91c	প্রধান অতিথি হিসেবে
8e2232d9a9	ff1c3	বর্ণের যৌগ তৈরি করে
8e22996611	09b32	রবীন্দ্র ভুবনে বইয়ে
8e22a08712	717bb	গণতন্ত্রের অর্থ হচ্ছে
8e2316b5fc	f9dfb	মাছি বাড়ির অন্য দর্শকদের
8e2334fa56	adf01	টেলিভিশনের জনপ্রিয়
8e2362bcce	06527	ট্রাইব্যুনালের আগের চারটি রায়ে
8e244318a0	07660	খুচরা এবং পাইকারি বাজারের দোকানদাররা
8e24c945ba	9092b	মতিহার থানার এসআই
8e25200a11	0a87a	বাড়তি পয়সা দিতে
8e257a3aa5	ce775	সমুখে সে মুখ-শশী
8e25a6b1f0	4c1eb	শ্রী কৃষ্ণ
8e25abc91f	4f2ae	অভিধানের চাহিদা বেশি
8e25aef09e	92f59	কলকাতার বুকল্যান্ড প্রাইভেট লিমিটেড থেকে
8e25e76078	b8ed8	আগে মাথাটা বের করে
8e26af3658	4fd66	ভাষা প্রতিযোগ
8e26d4f4c2	7027a	সীতাকুণ্ড হাসপাতালে নিয়ে গেলে
8e27d9aa13	06527	ছাঁটাই করছে
8e28281b8b	d41be	বেলে পাথরের দুর্গের মতো
8e28287129	e9fa7	৩২ নম্বর অর্থপেডিক্স ওয়ার্ডে
8e2865bfe1	f600a	দর্শকরা আশা করছেন, প্রথম রাউন্ডে আফগানিস্তান, নেপাল এবং হংকংকে হারিয়ে অনায়াসে বাংলাদেশ দ্বিতীয় রাউন্ডে খেলবে।
8e28f145ef	0895a	দুর্গম বন-জঙ্গল
8e29d6261b	16cfb	এই বাসনা ছিল
8e29ed032a	5dd61	ক্যামেরা, দূরবিন
8e2a94beaf	8c120	শ্রীকৃষ্ণ পৃথিবীকে কলুষমুক্ত করতে
8e2ac527ae	2ecf8	নামিসার দাবি
8e2ac60c51	b8ed8	গম এলে
8e2b7cb460	16cfb	কোন লক্ষণ দেশটিতে নেই
8e2bace66c	3f493	একমাত্র ওয়ানডের দল থেকে
8e2c14c1b9	16a17	বাংলাদেশের রাজনীতি, অর্থনীতিকে প্রভাবিত করে
8e2c434154	809cd	অক্টোবরে
8e2ca12d39	9d7bf	১৮ হাজার ৩৫টি
8e2cf0e8c9	f837a	অনুষ্ঠানে যোগ দেয়
8e2cf2fd6e	7297e	নকশা প্রথম আলো
8e2d3f4559	88654	একটি অনুপ্রেরণার জায়গায়
8e2dc1cd65	10a9f	নিহত ব্যক্তির
8e2e44cf07	3b1f7	তা কোন শিক্ষিত
8e2e5bf7e9	a4750	অনুরোধ জানানো হয়েছে
8e2e63223d	d2355	বরং নির্যাতিতরা
8e2eec5974	f0f95	এই অভিযানকে ঐতিহাসিক বলে
8e300e9086	e00db	বাঞ্ছারাম উকিলের বাটীর লোক
8e302a54bb	21e54	এত ধন জন থাকিয়াও
8e3097a4d0	baa02	১২টি করে চার
8e30dfa1fa	8c120	কারা এগুলো ঘটাচ্ছে
8e31427629	adf01	এখন যে কোনো দিন
8e33634988	5d80e	তা পরবর্তী
8e33651b14	8632b	ইস্তানবুলর পরেই
8e33d49059	7ed14	এই মনোভাবই বর্তমান থাকে
8e33e4269a	1a2a1	নিজের নামটা খুঁজে পেলাম না
8e3437bba2	e2f12	হরিনাথকে বাঁচাতে হবে
8e3493cf33	f600a	কাল ঢাকায় পৌঁছাবে
8e349969ed	ad050	ঠিকমতো মাথা তুলতে পারেন না
8e34c595f6	76329	হয়তো চেষ্টা করলে
8e34df2978	da6f0	ধর্ম-বিশ্বাসেরই
8e34e5e251	693cb	শতাধিক সদস্যকে
8e3500cecd	4a918	পঁচে যেতে বসেছে
8e35e86040	f83df	মাঝে মাঝে ইচ্ছে হয়
8e36475d04	17ca1	আগুন ধরিয়ে দেয় দুর্বৃত্তরা
8e36686d95	4dd57	এর ভিত্তিতে
8e36ae3966	43b04	বিষয়ক যে প্রমাণ দিয়েছিলেন
8e36c133fb	2396d	প্রতিবাদ উত্থাপিত হচ্ছিল
8e3721e943	aa820	আইএসআইএস এর নিয়ন্ত্রণে রয়েছে
8e372cdac1	9c8dd	বহি পড়িয়া একটা আন্দাজি
8e37a52191	2556b	অভিযানের ভয়াবহতার
8e37af6648	509f6	নিতান্ত আবশ্যক
8e37e64ed3	0895a	হরতাল বিরোধী এক সমাবেশ শেষে আওয়ামী লীগ নেতারা হরতাল প্রতিরোধের আহ্বান জানিয়ে বিভিন্ন বক্তব্য দেন।
8e3826a74f	ac0df	বাংলাদেশ নিয়ম ভেঙে
8e3860424b	9e923	১০ জন মানুষ
8e38d318cb	42898	কারণ সেটি তার নিজের এলাকা
8e38e32463	6aac8	ডাচ ও পর্তুগিজ বাহিনীর
8e3915db87	6a35e	আমাদের কর্ত্তব্য
8e3930fb01	1e7c7	তারা দাবি করেন
8e394ab1d1	52f27	সেটা বলছি না
8e39ce3ec5	1e7c7	সম্মুখে দুর্গপ্রাকার-মূলে
8e39dd9fd2	ce180	জন্মগ্রহণ করেন
8e39ec80ff	9065c	জীবনের সুখ সমৃদ্ধি
8e3a226fab	7df87	এখনো আমরা আশাবাদী
8e3ad8d094	4ea73	সেখানে অবস্থান করেন
8e3b3a2a41	b8fe1	বাঘা বেচারার ভাগ্যে
8e3b905f32	7b132	বিচারক মামলাটি তদন্তে
8e3bfc8d92	7a227	বিশ্বাস করে না
8e3c7cffaf	c41d8	শ্রদ্ধা জানিয়েছেন
8e3d45084f	29d44	স্বর্ণ ব্যবসায়ীকে অপহরণের
8e3d59ce14	e8dde	পর্যাপ্ত ট্যাক্সিক্যাব নামানোর
8e3daecbf5	bdd05	ট্রেনের নিজস্ব
8e3e5d2ae0	195f7	মাধ্যমিক পর্যায়ে
8e3e68c38b	24aed	অনেকটাই বেড়েছে
8e3e75c542	d1a48	তা তো ঘটেছেই
8e3ea8fd57	0bace	সেই পটভূমিতে তৈরি হয়
8e3ee7e73b	491a5	দ্বিতীয় দিনের মতো
8e3f0bd1e3	1a4a9	বাড়ির লোকদের খাইয়ে
8e3f2a6b06	323f1	তা হিসেব করার সময় নয়
8e3f45d6ed	e2ba2	আলতো শটে
8e3f9ff6fb	25117	প্রাকৃতিক বিপর্যয় থেকে
8e3fd21b92	6aac8	একটি ভয়াবহ স্মৃতি
8e402b6ebf	db735	দেশের বাইরে নিয়মিত
8e40ddd040	bd576	ব্রিটিশ হাইকমিশনারের সাথে
8e417522e9	93080	জুটে যায় চমৎকার প্লট
8e41b7c58b	db735	কানাডা, অস্ট্রেলিয়া, ফ্রান্স
8e41edcaad	11915	ভারতীয় সীমান্ত
8e422b491b	68549	কমিয়ে আনা সম্ভব
8e423d78f1	d5213	নিত্যদিনের অভিজ্ঞতা
8e4240c7cc	d5213	এবং নাগরিকদের মধ্যে
8e4306ea9d	4bede	তাহলে তদন্তকারী দল
8e4357de30	256f5	এই প্রণব মন্ত্রের দেবতা অগ্নি
8e43961227	93d3b	শহুরে অতিথি
8e4439c278	db735	যে অভিযোগ করা হচ্ছে
8e444fb994	c7705	নিবন্ধটির রচনাকাল
8e44c1e5d3	e754e	চেয়ারম্যান ছিলেন
8e44c75094	c11b1	ফরিদপুরের পুলিশ সুপার জানাচ্ছেন
8e4614d635	b8ed8	আরও মাঠে দক্ষতা দেখানোর
8e4643cc6b	2fe3c	রওনা দিয়েও
8e464b546d	9e923	মওলানা ভাসানী
8e4705217f	2d98b	তৈরি করা খুবই জরুরি
8e47508819	06736	ব্যবস্থাপনা বিভাগকে স্ব স্ব দায়িত্ব
8e476911d7	91b16	গণমাধ্যমের সাংবাদিকদের সামনে
8e47a6fdb7	5dec6	খুব নিরীহ মনে হয় রবীন্দ্রনাথকে
8e488bb8fb	49d63	দুর্বল হয়ে পড়ে
8e495a69de	cc9fd	সাঙ্গাকারা আর থিসারা পেরেরা
8e49b03f30	f2097	উদ্ধার হন তিনি
8e49c39b72	93bf3	জাসাসের সাংস্কৃতিক অনুষ্ঠান
8e4a0f943e	121bd	আমাদিগের মত
8e4a32e2fc	18a52	একজন বীর হিসেবে
8e4a899929	11de3	সাক্ষ্য গ্রহণ শুরু হবে
8e4b76e516	7e191	অধিবর্ষে ২৮২ তম দিন
8e4b921980	2556b	১৯৭৪ সালে
8e4c19485a	c7705	মেয়ের ভাই ছিল
8e4c521a00	46d49	অভিনয় ছেড়ে দিতে
8e4c8b444b	ff970	আমি যদি তোমার আগে মরি
8e4cc262ee	06ea3	স্বদেশী প্রতিপক্ষ কোকো ভ্যানডেয়েজেকে
8e4d11c280	06bb7	মাহবুবে আলম বলেছেন
8e4d1dd68c	086dd	তিনটি ছবি নিয়ে
8e4dcf105e	b5fdc	গেজেলি উপদ্বীপে
8e4dd1b444	1f974	জানান এসআই আবু বক্কর
8e4dd3da61	3fc9d	আগে পুরুষদের পোষাক পড়লেও
8e4df6134a	4f2ae	অন্য ফুলের গর্ভমুণ্ডে
8e4e18c5b5	7f71c	দু-তিন মাইল দূরে
8e4e1b13c7	a0277	ব্যবহারিক জীবনের প্রতিটি ক্ষেত্রে
8e4e6dbab6	6da0a	এমপিও
8e4f0d5ae2	ee4ad	অমনি তিনি
8e502b4176	6ab59	আল-হারাম মসজিদ প্রাঙ্গণের মধ্যে
8e504f1304	274ee	নিষিদ্ধ পিরানহা মাছ
8e50577f8d	c958a	সিনিয়র সাব স্টেশন ইঞ্জিনিয়ার
8e508ebf7f	d2294	তাই এখন দেখার বিষয়
8e5137852d	0a7a0	চীনের আটটি জাহাজ
8e5158a721	e43d4	খুব সাবধানে
8e5180319d	fcefa	তারা রূপ-গুণে বেঁধেছে গো
8e51d2ee5e	8edea	ময়মনসিংহ গীতিকা
8e524123da	a3a6d	তিনটি লাশ
8e535c68e6	cb842	একসাথে মিশিয়ে
8e53c58975	75936	অধিক হউক, কিছু আলো আছে
8e53d45bec	ef4f8	বাংলাদেশের জাতীয় কবির সমাধি
8e53d929de	9065c	কীভাবে ব্যাখ্যা করবেন
8e54013e18	93080	এইডসের সফল চিকিৎসা বা পূর্ণ নিরাময়
8e542120cb	d9081	এর ফলেই লঞ্চটি
8e543407b7	ca831	ডিজেল এবং কেরোসিনের দাম
8e54892d81	29f8c	১ কোটি ৩১ লাখ
8e554485b0	590d0	প্রতিশব্দ হলো রিবা
8e558b9501	8143b	১৮ বছর বয়সে ড্যানিয়েল
8e55a09ca8	c9c19	সেই অভাব মেয়েদের আছেই
8e55a82d8f	88654	যারা উচ্চশিক্ষা প্রতিষ্ঠানগুলোতে ভর্তি হচ্ছে
8e55fc73c1	6ee5f	আল হাদিস
8e56e0121a	a06a1	মানবজমিন পত্রিকা
8e57acfed5	aa820	মহিলারা প্রয়োজনে
8e57b55249	7df87	এই হার
8e57d5014c	44322	রেয়ার ব্রীড
8e5861262d	6b437	অভিযুক্তদের সওয়াল জওয়াবের ক্ষেত্রে
8e5875c1bd	cf82a	সবাই এক বাক্যে
8e58d0426a	80518	আনুষ্ঠানিক সমাপ্তি ঘটলেও
8e5931b4c2	7b60a	ইটনের চেয়ে হার্ডি ১২০
8e5986b02c	9fa90	কোনো সংজ্ঞা নেই
8e5a002906	932bb	যে মালিকের জন্য রেজিস্ট্রেশন
8e5a190842	db735	ব্লগার
8e5a1e8aa2	6c6bf	আমি আইনজীবী সমিতির
8e5ae95bc4	9351a	যাওয়া যাবে সোনারং গ্রামে
8e5b4af673	1e7c7	বিভাগীয় কমিশনার মো. গাউস
8e5b4e1905	11915	চলচ্চিত্র পরিচালনায় আসছেন
8e5b99db01	e6203	সুযোগ পেয়ে গেলাম
8e5bca9296	1652d	অ্যাসেম্বলার হল
8e5c1ea232	e9fa7	রচিত গান কোনটি
8e5c55a10e	870e3	বিচ্ছিন্ন সহিংসতার ঘটনা ঘটেছে
8e5cb137c4	d2355	তাঁর কাছে গেলে
8e5d0701b3	e89bb	কলেজ-বিশ্ববিদ্যালয়ের ক্যাম্পাসে না
8e5d0eb62d	9b864	সমর্থন জানিয়েছেন
8e5d62a602	b08d0	যে বাহিনীর
8e5d8b991a	3c897	তবে শর্ত ছিল যে
8e5d9fe038	61820	কোন অপরাধমূলক কর্মকাণ্ডে
8e5dd291f7	f2097	প্রয়োগ থাকা চাই
8e5df60e51	e50f1	অপূর্ব সমাহার ঘটেছে
8e5e5a281d	29d44	আশা এনজিও
8e5e9c8455	1c618	রুমির মা ও ভাবী
8e5eb26aff	2ac82	জাহাজের চারপাঁচজন
8e5f1b42ea	6d129	নিশ্চিত করে
8e5f229dc2	6e8cb	মাইক নাটক
8e600c5505	ac0df	বিষ্ণুর বন্দনা করেন
8e60f1da1d	d9081	সংস্কৃতি সম্পর্কে ধারণা
8e61736a7d	28dfc	সুন্দরবনের পটভূমিকাতে লেখা
8e619973d2	7d3e1	করতে না পারা
8e61da1817	430b2	এমন প্রশ্নের জবাবে তিনি বলেন
8e620e54d8	acb88	যা নিয়ে তার
8e621b406c	d2faf	ইজারা দেয়া হয়
8e623b24f1	29d44	সিলসিলা বোঝার চেয়েও
8e624d0acd	520fb	আপাদমস্তক হিজাব পরা
8e62529dbf	da6f0	ইহা আমি স্বচক্ষে দেখিয়াছি
8e62ee43b7	af81d	ল্যাব-জোন নামের
8e63618035	39dd0	নরেন্দ্র মোদির হাতে রক্তের দাগ লেগে রয়েছে।
8e6374b9e7	3fce2	অনেক ইউনিভার্সিটি আছে
8e63bca16f	d1b12	একটি সাহিত্যগোষ্ঠী
8e641cfd02	75f18	আবারও বক্সের মধ্যে
8e6421ccd3	9d7bf	সংঘাত অনেকটাই দৃশ্যমান
8e6429bada	33814	৩৬ মিনিটে
8e643839df	2909b	একমাস সময় দেয়া হচ্ছে
8e6497d991	e50f1	ধন্যবাদ পেতে পারে
8e650b0430	e55de	সব পক্ষকে কোনোরকম সহিংসতা
8e65cf1bb5	0606d	তায়কোয়ান্দোর এই খেলোয়াড়
8e6791f658	06736	সমস্যার কথা বললেন
8e67c2396a	d1a48	ডেন্টাল-মেডিকেলে ভর্তির সব প্রক্রিয়া
8e67e3fe8b	3ec4d	চমৎকার সব গল্প লিখে
8e68016c4e	2d78f	শোয়েবের বিদায়ের পর
8e681d6c89	75626	বিভিন্ন বক্তব্য দেন
8e684349af	ad2a0	ওই প্রকল্পের টাকা তুলছেন
8e6879d79f	0b7ca	চৌহাট্টা পয়েন্টে ভিড় করেন
8e68825b9a	17dcd	আখ্যা দেয়
8e688a58c8	64092	কিন্তু পানি নিষ্কাশনের
8e68f4e651	e43d4	আসলে সব দিন তো
8e6942e6e8	14816	তাকে নতুন করে
8e697130a0	bcaa8	বুনিত নিমপাতা বাইটা দে
8e6993b61b	0606d	আমার আমি
8e69b8e510	24f73	শিশুটি রক্তাক্ত অবস্থায় বাড়িতে এসে
8e69cc7141	68ab7	সুগম হবে
8e6ac2feff	d1b12	নির্বাহী সম্পাদক
8e6b7ef162	dfefa	তাদের এই নথি
8e6c5e0ec4	e7230	লঞ্চে আগুন দেয়ার
8e6ca3d9fd	1f733	বাউলদলন জোরালো হয়েছে
8e6cc8daf9	1f733	চার্লস হাভিল্যান্ডের প্রতিবেদন
8e6d75f266	c5479	শ্রী কৃষ্ণ সুন্দর
8e6dbf9017	870e3	রাত প্রায়
8e6e5af67c	8632b	আমি ভুল বৃক্ষে ফুটেছিলাম
8e6efb1a55	32c77	উচ্ছৃঙ্খল জীবনযাপন থেকে
8e6f043aca	9f25e	চিকিৎসক ও কর্মচারীরা
8e6fbb31ce	f2780	সভ্যতার এক-একটি সংঘাত
8e702f6bc0	32998	মোহনের দিকে তাকিয়ে আছেন
8e7048bc54	35ef3	খুব অভাব ছিল
8e709a003f	d9817	স্থানীয়রা চারটি ট্রলার নিয়ে
8e709e86f2	17ca1	স্থলাভিষিক্ত হবেন
8e70d0ddb9	f2b7d	র‍্যাব সম্পর্কে এখন
8e70d9e419	f2b7d	বাবা বললেন
8e71212792	32c77	তাদের শরীল
8e71e87a31	b9122	তাদের লোকজনের মদতে
8e7220aae4	a06a1	সুদ
8e724dfa02	d82d9	খবরের কাগজের
8e72921199	83c53	জিজ্ঞাসাবাদ করা হয়
8e72979d47	22096	হারাতে পারি
8e732d80ea	d0c70	বেশ ভালমতই হল
8e7362e5d6	f2097	চারজন ভারতীয়
8e7405e7f9	b8ed8	পছন্দের শিল্পপতিদের উপহার দিয়েছেন
8e744d77f3	eaa7a	হাঁক দিচ্ছে লোকটি
8e74aee066	31f09	খাবারের পদ তৈরি করেছেন
8e74dfca3e	5d12f	অপুর পথ ধরেই
8e75052b88	717bb	হিন্দি ছবি
8e75a24a69	9351a	বেচাকেনা হচ্ছে বিভিন্ন জিনিসের
8e75a3bdef	68549	শুক্রবারের বিক্ষোভের ডাক দেওয়া হয়
8e760abee2	3fae0	জগতের যত সুখ
8e765510eb	9d398	জনতা উল্লাস প্রকাশ করলো
8e7693258a	46d49	হাসপাতালের এক কর্মী জানিয়েছেন
8e778d388f	6aac8	মজনু
8e77dddcbd	ce775	কিছু নির্দিষ্ট কাজ
8e77ec3676	f1ff2	বন্দুকের গুলি
8e77f41465	ef4f8	নিজে নিজে
8e788e1efb	3b1f7	সে খ্রিস্টান
8e795471cb	ce629	সোলেমন দ্বীপে
8e798e7887	b8bf0	বাংলাদেশে আইন শৃঙ্খলা রক্ষাকারী বাহিনীর হাতে নাগরিকদের নির্যাতনের অভিযোগ নতুন নয়।
8e79ef8ca0	778c0	তবে এক কথায়
8e7a38357a	3c897	উর্দু সব কাগজের
8e7a6b3de9	0696e	এর আগেও
8e7b70bf30	09f0d	পর্যটকদের কাছে
8e7b83c08d	5d12f	তাকে পর্যবেক্ষণে রাখা হয়েছে
8e7bb597c1	6c6bf	বাড়িঘরের
8e7be0adcc	3f493	আমিষের সঙ্গে তুলনাযোগ্য
8e7c50274d	75626	গঙ্গা নদীর পাড়ে ১৮ টি জায়গায় এই স্নান অনুষ্ঠিত হবে।
8e7c79b1dd	e6752	এক বিশাল ঢোল
8e7d6c3a41	943de	কি দিব
8e7d85c19f	2d78f	দক্ষতা বা যোগ্যতা থাকা
8e7d87cac3	a1d4a	এক বিষয় নয়
8e7d899adf	dfefa	ইলিয়াসের কাছে
8e7dc2212e	0d8c1	দুটি গরুর গাড়ি
8e7e1267ad	4f450	পেতে শুরু করবেন
8e7e410ab7	18a52	এক পর্যায়ে মেয়েকে নিয়ে
8e7eda6993	2ad74	কমার্শিয়াল প্রপার্টি
8e7eeb6805	46da4	বিপিএল
8e7f013d39	7351e	জনগোষ্ঠির মধ্যেই সীমাবদ্ধ
8e7fbbffcd	6973e	আমাদের বিশেষ প্রতিবেদন
8e8009fb77	bf530	ঢাকায় ধানমণ্ডি ১ নম্বরে
8e80358be1	d2294	তিনটি মৃতদেহই
8e805a08f3	88654	উত্তর প্রজন্মের কবি
8e80a5678e	6dff5	কোনো আকর্ষণ থাকতে পারে না
8e80bb94b6	c9c19	ঘটনার পর তাকে
8e80e2a670	92f59	বিবিসি, সানডে টাইমস
8e80f54632	e9759	না জানি এঁরা কত বড়
8e811f1e08	f9dfb	কালামের অলক্ষে
8e81348517	2c9c5	তিনটিতে যাবজ্জীবন
8e81645270	21e54	আইন উন্নত করা হয়েছে
8e81f9cb71	49d63	তিলকের দয়া হইল
8e8278a43b	323f1	মানুষের মৃত্যু ঘটেছিল
8e82a97b9b	d9ba9	অর্থনীতি প্রতিদিন
8e830a1375	7aed9	সাঈদীর ছবি
8e834cde1c	93bf3	এখন নির্দিষ্ট সময়ের
8e8367558c	860f4	নিছক একটি
8e836d308c	6aac8	তারপর আর থাকিতে পারিল না
8e8379fb21	e6752	পরিকল্পনা ছিল
8e83a576e0	c4973	দু'টি গোল করেছেন
8e83af2338	616ec	এরপর শুরু হল
8e83d40421	d9ba9	এবং বহু মানুষ আটকে পড়ে
8e83d53828	274ee	মানব সভ্যতাকে
8e83db7b2d	31f09	রাধার কাছে যাইতে ছুটিয়াছেন
8e853fcf3d	a9a58	মিউজিকে তালিম নিয়েছেন
8e85fbee41	f1240	আধুনিক পর্যায় সারণীর
8e8611d23b	6ee5f	একনিষ্ঠ দীনতার সঙ্গে
8e8672fe40	287bd	এই ব্র্যান্ডের
8e8680bd41	95907	এ যেন আকাশকে জানান দেয়া
