b8242f5d9e	13b70	৩০০ থেকে ৩৫০ দামে
b82434911f	932bb	সংবাদাতারা জানাচ্ছেন গত কদিনের সহিংসতার পর কায়রোর পরিস্থিতি আজ অনেকটা স্বাভাবিক।
b824b3f42f	d1b12	এসে পড়ল
b824e3333d	fcc89	লোকে বয়স বাড়লে
b8253b6039	5d80e	২৮টিতে আগুন দেয়া হয়
b8258a8a05	29d44	এই রিজার্ভ বিনিয়োগের
b82623e922	2bc73	মড়ক-মারি কান্নার রোল
b826862a47	4237e	আজ বুধবার ১৬ই অক্টোবর ২০১৩
b8268b466c	80518	নানা আন্দোলন ও কর্মসূচি নিয়ে ব্যাপৃত
b82704b1b7	06ea3	শূন্য আকাশের ঘুড়ি
b82712a542	8c120	সাতক্ষীরা জেলা তথ্য বাতায়ন
b827a47e77	8143b	লবণ-হলুদের সঙ্গে
b82820210b	ce629	ত যুদ্ধবিরতির কোন লক্ষণ
b82850b31a	2aecc	অন্তত হাজার খানেক ছবি
b82943e3e4	13b6a	চাল রপ্তানির
b8294f2b6e	c0965	বিনিয়োগ করার মতো
b8299111fe	6c6bf	সামগ্রীটা কি এ
b82a4e716f	d5f7b	তার ভাষণের
b82ac88854	17ca1	এরা ব্যাংকের এটিএম বুথগুলো
b82ae0b0ea	fcc89	কর্মসংস্থানের অন্যতম উপায়
b82affeb28	f6e55	অর্থ সরবরাহ মন্ত্রণালয়ে
b82b26634d	86b1b	বিভিন্ন স্থানে খোঁজাখুঁজি করে
b82bd58ce9	730c3	জন্মায় না
b82bfcb0cb	8edea	ভিন্ন ভিন্ন পরিসংখ্যান দিচ্ছে
b82c7a9861	28bb3	চ্যানেল ৯ এ
b82c858843	adf01	ধান চাষ
b82d654644	c7a89	হস্তক্ষেপ করে না
b82d85b6bd	46d49	বিক্ষোভ ছত্রভঙ্গ করতে
b82d8fa260	6b437	প্রতিবাদের অংশ হিসাবে
b82dab1ab8	9d398	ঘটনাটি সারা দেশে
b82e8bbf79	2bc73	প্রথম সদস্য ছিলেন তিনি
b82f403a99	c1e30	এক স্থান থেকে
b82f5d1f3b	0f047	ঢাকায় বসবাস করেন
b82f772933	5dec6	আমদানিতে ঋণপত্র খোলা
b82fa365e5	09b32	সুলতান মাহমুদ সিমন
b82fb0d694	bf530	শ্যালক দীপক
b8300ecd02	b9a81	এ বাড়িতে
b8307e4bda	98b81	এই পর্যায়ে তিনি ছিলেন
b8308a9fd0	2b883	কোনো কিছু কিনলেই
b8308cf60a	fd880	আমারও মনে বড় ইচ্ছা
b830e0e384	976b1	এটি সুচিত্রা সেনের বাড়ি
b830e7ffaf	54e68	ঘটেছে স্পেনে
b831510776	3d17c	বাঁচতে অনেকটা
b8318e8b97	f600a	গনোরিয়া
b8323c823f	778c0	মূল প্রতিযোগিতায়ও আমন্ত্রণ পেয়েছে
b832b34d08	4237e	আগে বলল না কেন
b832c8be48	65e30	বই থেকে
b832d7680c	287bd	সুদের হারে বছরে দুইবার
b83382353e	3fce2	উদ্ধার করে র‌্যাব
b833a68f4f	9f25e	১৯৩৮ সালের
b8354dd160	6c6bf	জলার ধারে
b8357a2cb1	49543	সুন্দর ঝলমলে চুলের অধিকারী
b835fb51da	f9dfb	লোকের অভাব হয় না
b8362eb1b3	b4ea7	আহত প্রায়
b8364c7c2c	13b6a	এবং ছাত্রদের অনেকেই
b8366fb025	0c39f	জাতীয় সংসদ ভবনের দক্ষিণ প্লাজায়
b8368b8cec	1652d	আইনী লড়াই
b8370881a8	903fa	এ তথ্য জানানো হয়।
b8372753ad	0e637	শিক্ষাদানের পদ্ধতি
b837b6e2a6	1de6c	কয়েক সেকেন্ড পর
b837de1e23	3fce2	ভোর রাতে ৩৪ নম্বর খিত্তায় থাকা
b838d8e110	37e17	স্বপ্নার পরিবারের বরাত দিয়ে
b838e01286	c4973	বড় আশা করে গিয়েছিলাম
b8391f0386	91230	ভোটের মাঠে এসেছিলো
b8391fba5d	3c897	বিক্ষুব্ধ শ্রমিকেরা
b83960a87b	29bab	এই জাতিগত আকাঙ্খার
b839a2e48b	91dff	আমন্ত্রণ জানিয়ে
b839b20674	3ccf1	অনেক দিন পর গেলেন
b839fb3eb7	410fa	সকালে তার মৃত্যু হয়
b83a838c23	e43d4	ব্যাংক থেকে
b83a975426	92bb2	কতটা অর্জিত হয়েছে
b83a9e23dd	09f0d	তবে এগুলোর
b83b518acb	932bb	তথ্য ও যোগাযোগ প্রযুক্তির উন্নয়নে
b83b6b9607	a06a1	বিশ্বব্যাংকের রিপোর্টে বলা হয়েছে
b83c45862b	e9fa7	অনেকে ইহার বিপরীত বলিবেন
b83c61f878	75f18	অম্বিকাচরণ মজুমদার
b83c6612b4	e2f12	যদি চিন্তা করে
b83c6ba7bc	509f6	রাজধানীর যাত্রাবাড়ীতে
b83c77f374	eaa7a	সেক্সের মাধ্যমেই পরিচয় হবে
b83c96ec6d	239f7	কিবরিয়া স্যারের সঙ্গে
b83cd53000	01e91	শুরু হলো
b83d14dda1	b9b98	কিছু বলা হয়নি
b83da2900a	442b7	৭ই ফেব্রুয়ারি, ১৯৮২ জীবনকালে
b83db8924f	3ccf1	সবার নাগালের বাইরে
b83dbb0e04	b5fdc	তাও ঠিক উপযুক্ত হবে না
b83e09491b	dec2d	সস্ত্রীক জীবন দিতে হলো তাদের
b83e4314df	ec91c	মহান আল্লাহর সঙ্গে
b83e6c8850	0a87a	ইসলামিক ভিডিও
b83eead9e5	7b60a	এদেশে আমদানি করা হয়
b83f01b95b	404ee	সাধারণ মানুষের মতো
b83f8a8789	33814	অলমুভি বা অল মুভি গাইড
b83f90ea6b	82926	দেবী অন্নপূর্ণা
b83ff96359	2b883	বাক্যবীর নন
b83ff97222	d136b	টি-টোয়েন্টি ফরম্যাটের খেলায়
b8400314ae	520fb	২৭ হাজার ২৪৭ ভোট
b8400decba	f1ff2	উপস্থাপন করা না গেলে
b8403bd36d	9d398	রেইনফরেস্টের সবুজ
b840835fdb	baa02	রেখে যান
b841298b36	37e17	৭৫ দশমিক ৫০ মিটার
b84136d477	e9759	আমরা মনে করি বাংলাদেশে কারখানা নিরাপত্তার উন্নতি প্রয়োজন।
b841536686	7d133	বদ
b8416529e4	4bede	শরীরে স্ফূর্ত্তি না থাকিলে
b841eaf8c0	e03ce	দেখছে কি না
b8420be28e	adf01	ছাতক
b84290bbea	f2780	একাত্তর টিভিসহ
b842e4cc72	0d9f1	ভূতে পাওয়া
b842f45ea0	db181	এদিকে ঘটনার পর
b84320af40	dba43	বেঁচে যেত
b843355729	dafb6	গুরু
b84360d30d	64092	দুপুর রাত হয়ে গেল
b843c757f9	9fa90	পুলিশের একটি দল
b84409b4c8	948d3	জৈবসার বলে
b8442dc7bb	dafb6	শুধু বিশ্বসাহিত্যেই নয়
b84462bdf4	22096	আচার-অনুষ্ঠান ছিল
b8449b8dbf	e754e	খোলামেলা
b844aa351d	24f73	নষ্ট জিনের আছড় পড়েছে
b845dcdf2c	06e62	জেলা পুনর্গঠন
b845e40479	a06a1	সারা মহীশুরে বাঘ নিয়ে
b8461eeab2	46da4	খুব শিগগির
b8463249a0	860f4	ঘুমিয়ে রাত কাটাচ্ছেন
b846652eba	b9a81	বিন্নিধানের খই
b8466ee794	c4973	শরীর জুড়ে রয়েছে
b847282b39	f6e55	ওই হামলায়
b847367455	c8f7f	সরকারকে শক্ত হাতেই
b8475029e6	06736	লিপিবদ্ধ করে আসছে
b8475819f5	b7be9	খালিদ হাসান মিলু
b8478b42dd	d41be	তৈরি হয়ে থাকে
b8478cdfee	e50f1	ওদের পক্ষে
b8484f6c48	acb88	৬৯ রানে দুই উদ্বোধনী ব্যাটসম্যান
b8486a8617	4dd57	দেশ থেকে এত দূরে
b8486b5d8a	d9817	রোনালদিনহো
b848b27c72	a916a	আরিফ রায়হান দ্বীপ
b848c138d7	91ac1	একটা বিশাল অংশই
b848d0c352	1a4a9	ভূতের ঢোল
b848df7ee6	c9c19	মুসলিম ব্রাদারহুড সদস্য
b848f91da9	7f2ef	ফজর আলী নামে
b84997c427	4237e	অভিধর্মকোশভাষ্য নামক
b849db533d	4ea73	বঙ্গবন্ধু যাবেন
b84a9fd159	f658d	২টি মোবাইল সেট নিয়ে যায়
b84aa5db6f	baa02	ঘুড়ি
b84b0aa52a	520fb	গ্রাস না করে পারে না
b84b0bb906	3fb17	ভূষিত দেশের সেরা ব্যক্তিদের একজন
b84b1fec3e	4fc91	বাংলাদেশেও বেশ দ্রুত
b84b5efc83	91230	২০১০ সাল থেকে
b84c203948	1f733	এই প্রশ্ন চিরকালই
b84ca20a1e	698ff	আমার অহংবোধ দেখেই বলেছিলেন
b84ce5e0bc	0696e	মন্ত্রিত্বের প্রস্তাব দিলেও
b84d09ece1	05901	চোখের নকশা
b84d1ee209	442b7	পর্যবেক্ষণে দেখা যায়
b84dbe1171	ce629	জুলিয়েটের বিয়ে
b84e1f5aca	37e17	বসবাস করেছে
b84e867b76	dba43	মাসুম আজিজ
b84ecbc208	2ecf8	পত্রিকাগুলো বাতিল যোগ্য
b84f0c57b3	b9122	তালিকাও উদ্ধার করেছেন
b84f228012	32998	সব বেরিয়ে আসে বাইরে
b84f39c165	778c0	কয়েকজন আহত হন
b84f77f0cf	72649	খুব তাড়াতাড়ি দেয়া হবে
b850d9801b	0b7ca	কেননা বাংলাদেশে
b851673979	8632b	তখন আবদুল্লাহ ইবনে
b851849fd2	e2f12	তেঁই সে ‘অবোলা’ নাম
b85191a7b9	38ff0	মনের বয়স
b851cd872e	61820	ভেসে আসছিল উৎকট গন্ধ
b851cdc3bb	c4973	মাথার ভেতর অমলেন্দু বিশ্বাসের
b851d06771	239f7	এখন এর সুবিধা অসুবিধা নিয়ে
b8520fffc5	1279e	কেউ দিচ্ছে না
b8523d7d53	9e923	চ্যুতির বারতা
b852be9076	0edef	ধ্বংসের আগে যেখানে ছিল
b853172902	4fbd1	আয়োজিত এক মানববন্ধনে
b853385053	16a17	অর্জুন গাছ
b85370768f	a06a1	ফটো
b853bf28ed	29bab	তার স্মার্টফোন বা ডেস্কটপে
b853d4792a	5dec6	মঞ্জুর স্থানীয় এক ব্যক্তিকে
b853dd6f97	33aef	ভৌত ঘটনা
b8546de4b8	58998	রাজিব আহমেদও
b854959b00	4a918	শিউরে উঠল
b8557dddc5	9092b	বিশেষতা ছিল
b8558f8b46	0895a	রাজরূপা চৌধুরী
b85604413a	d7a68	সম্পাদকের বৈঠকে নামে
b856269dc8	404ee	এ কেন্দ্র নির্মাণ করা হোক
b85670890d	c7705	তিনি ধু-তে থাকেন
b856a0b223	d9817	বিভাগীয় কমিশনার মো. গাউস
b856cedea4	9d7bf	বলে জানা যায় না
b8576a0137	948d3	নির্দিষ্ট সময়ের জন্য মেধাবী ডেকে
b8577fd331	7e1d5	এখানে ঈশ্বর গুপ্তের সমকক্ষ
b857863ce7	0f047	তারা আমাকে তাদের কাছে
b857e221b7	43fc0	আলাদা হওয়ার দাবিতে
b85876b460	85430	সেখানে প্রতিবছরের মতো
b85880e4dc	aa820	জুলাই নাগাদ সারা বিশ্বেই
b858918f98	14816	স্বাস্থ্য সচিব, জনপ্রশাসন সচিব
b858f8d0a6	ab946	তিনি আর কোনো
b859601799	39dd0	ফলশ্রুতিতে দেশের আবেগপ্রবণ মানুষ
b85985d600	7b132	বুধবার নিমজ্জিত ফেরিটির পাশে
b859f170f1	fcefa	এটিই হতে যাচ্ছে
b85a2e8c28	3f875	তাদের ভেতরে কেউ কেউ
b85afd2df2	18a52	৭২’র সংবিধান
b85b112bce	778c0	দুটি স্মার্টফোন নির্মাতা
b85c8893d9	c3cb3	চলছে এই ভণ্ডামি বাণিজ্য
b85c9ed531	c0965	এসব পণ্য কিনতে পারবেন
b85cbc0fb0	b9a81	নতুন ভোটার হয়েছে
b85cc0fadd	e3f89	ভারতের স্বরাষ্ট্রমন্ত্রী সুশীল কুমার সিন্ধের ঢাকা সফরের সময় সোমবার চুক্তি দুটোতে সই হয়েছে।
b85d3e695e	e754e	মাই লিয়ং স্থানীয় একটি রেস্তোরাঁয়
b85d62f0dc	1e7c6	পরমার্থ ও হিউয়েন সাঙ
b85daf7a0e	509f6	নতুন ভার্সন ব্যবহার করতে পারবেন
b85e10d38b	fdcba	কেজি দরে কিনে
b85e557b91	194f5	সাজু ওই কবরের নিচে আছে
b85e56b0a6	65652	ব্যবহার করে চুলকে
b85ec706ea	28dfc	মাত্র দেড় বছরের মেয়ে
b85efb12c7	520fb	পুলক গুপ্ত
b85f68e972	442b7	পারছে না সে
b85fa979df	239f7	একটি সুস্বাদু আমিষ জাতীয় খাবার
b8600962f7	c0d65	জুম্মা
b860326ae4	0b7ca	কমিউনিস্ট
b86075a262	17ca1	সবসময়ই বাংলাদেশ নিয়ে
b86078682e	0e637	হামলার আগে
b860b0681a	0744c	নারী প্রতিবাদ করার ভাষা
b860f927b3	a274b	প্রযুক্তির বিস্ময় এন্টি ব্যাকটেরিয়াল
b862083a2d	a916a	তারপর দু-চার জন
b862172ca8	10a9f	প্রচলিত ব্যবস্থাপনার মধ্যে
b862f18239	7ee9b	তারা সবচেয়ে শক্তিশালী
b8634bff6b	2d98b	সাধু-বৈষ্ণব আসিয়া
b8639bdadc	e89bb	তৈরি করা হলো
b864672be7	47e8d	নতুন দুনিয়ার সঙ্গে
b864bbdfc6	a274b	অলসতা মানে
b864d0ff3f	2b883	নির্বাচনের প্রস্তুতি
b86536c49b	c6848	রাজনৈতিক আদর্শ প্রচার করতে
b8654b9d49	16877	উপহার দিতে পারবো
b8654cf84d	9351a	ওই দুটি দৃশ্যে তার সঙ্গে ছিলেন
b865932e79	c0965	চাপা দেওয়ার চেষ্টা হয়
b865d05523	2de86	খ্রীঃ পূঃ দ্বাদশ শতাব্দীর
b865d47c22	d2355	ডেপুটি রেজিস্ট্রার
b86653863d	75936	স্বতন্ত্র সংসদ সদস্য
b866901fd2	ad98d	জব নিউজ
b866fdd434	0696e	ওই গাড়িতে
b867846243	d8c80	ওয়াদেল আবদুল্লাহ
b867c2f0e5	8845d	এগুতে পারেনি
b867e67a72	a46e2	ছিনিয়ে আনতে পারার
b867e8a092	b9122	আমার নাম নেই
b867f344e3	e2ff7	এক অনিন্দ্যসুন্দর নির্ভার গদ্য
b868350c37	fdcba	এ বিষয়ে এখনো কোন
b86873c06c	fb4cb	দিয়েগো কস্তার গোলে
b868c39d85	3f875	দু’জায়গায় মোট নিহত হয়েছে
b868c8f760	05901	লিভ টুগেদার
b869574633	85430	মূল অভিযানে
b869bd9ad0	8143b	যেমন জনগণের অধিকার আদায়ে
b869cab236	7e191	অর্থনীতির বুকে
b869edeecc	61820	কিন্তু আমি নিশ্চিত
b869efdbe5	948d3	রায় ঘোষণা করেছে ট্রাইব্যুনাল
b86a650a2d	6fb36	জমির মালিক হওয়া কঠিন
b86b3a977d	a9a58	কতিপয় স্বাধীন রাজ্যে বিভক্ত ছিল
b86b4a5473	5e80b	মাস্টার চলিয়া গেল
b86ba80bee	eaa7a	থাকার অর্থ
b86bd08f99	43199	বিচ্ছিন্ন একটি ঘটনা বলে
b86c7a38ad	95f83	দেশে থাকতে দেবে না
b86ca23d54	2fe3c	অ্যাসাইনমেন্ট নিয়ে
b86cd0a470	66dcd	অন্যায়-অবিচারের হোতা
b86d48408b	3bb15	আমার প্রধান লক্ষ্য
b86d732b84	bdfc1	মাটির ফুল
b86da082b9	2ecf8	প্রথম ৪৭ বলে
b86dc30b3c	e6752	দিনের আলোর মতো
b86dd0917e	e3f89	প্রতিবেশীর চক্রান্ত হতে সাবধান
b86defcbf3	fbb81	গণশুনানী শুরু করে
b86e98f4b8	f7a7f	মাথার ওপর
b86eee620d	3faff	গুলিবিদ্ধ হন
b86eef1a98	5dd61	কারা কারা থাকবেন
b86f736eda	5cb47	এ সময়
b870c9a5de	e89bb	তাই গোলটি
b8711d9321	43fc0	ছবির ক্ষেত্রে শুধু
b8714e6801	cc9fd	আমাদেরকে সময় দিয়েছেন
b87153297c	e43d4	ওদের চা দাও
b871af0c5d	ced74	আর্জেন্টিনা দল
b87222bb0e	6ab59	ইয়াসিন সূরা
b87231ca34	91dff	যুক্ত করা
b872447f37	e43d4	পরনের লুঙ্গি খুলে
b87262ef5e	1279e	মাছগুলো এসে
b872888507	8143b	দশ-বিশ সেন্ট
b872930dbb	7027a	ততটুকুই করা হয়েছে
b873352777	2909b	রায় বাতিলের জন্য
b8734577e5	9351a	সামনের সপ্তাহের নির্বাচনে
b873aa5327	cc9fd	গত ১১ মে
b873bc90ee	65e30	বোয়েসেল
b873edb03c	e2ff7	পরের দিন মেয়ের মা
b8745ea708	ba2f6	সূর্যের তাপ আর
b8747e02a1	f0f95	যেগুলো দেশের
b8750b0c54	ee7b2	সেটাও ঠিক নয়
b8754d3e1c	4164f	বিপজ্জনক হয়ে উঠা জুটি
b87570aa15	b9122	রাজকীয় ঐতিহ্য
b8759846a6	33aef	ডা. মির্জা নাজিমুদ্দিন
b875a7003b	2695f	কালের অগ্রগামী পুরুষ
b875f4afb6	eb179	তোমার সঙ্গে করতেন
b875fcde3d	b5fdc	যেমন দেখেছেন
b8763d2de3	8143b	সব প্রক্রিয়া স্বচ্ছ
b876454a51	7f2ef	বুদ্ধিমান জীব
b876f35ed2	d711f	এমনিতেই পর্দাঘটিত ব্যাপারে
b877089ad3	fda1a	১৯১১ সালে তাঁর সুবিখ্যাত গ্রন্থ
b877341d95	0f047	বিশ্ববিদ্যালয়ের ছাত্ররা
b87748d1e8	cd3ac	এগিয়ে নেয়ার
b877790841	fcc89	যা হোক
b87784838b	948d3	রুপির দরপতনের কারণে
b877b8c7d2	e2c11	হিস্ট্রি মিউজিয়ামের
b8783ab8e3	98b81	সুনজর করার
b878e58c34	d9817	আম্মা
b8798a7b50	4237e	বাংলাদেশ কাবাডি দল
b879b88fa4	17ca1	কিন্তু বাইরে থেকে
b879bad337	0895a	সব ধরণের দর্শক
b879f76add	66b3c	৪.৭ ইঞ্চি ও ৫.৭ ইঞ্চি পর্দার
b87a54acda	6ee5f	পেস্তা বাদাম
b87a8ab9d7	9b864	শীর্ষে রয়েছে
b87a8d6a53	6ee5f	সব ম্যাচের টিকেটের
b87afc35ac	d2faf	প্রতিনিধিদের পাঠানো প্রতিবেদন
b87b00c65a	8c07c	খুবই বেড়েছে
b87b696422	4f2ae	মোরসির সমর্থক
b87b6aaf42	75626	যেন তোমার মতো
b87b9aa456	f1ff2	বহাল রয়েছে
b87ba32d31	282d3	পাকিস্তানে জয়েন করেন
b87be5d87d	fbb81	মোট ১ লাখ ৮১ হাজার টাকা
b87c6b530d	ff1c3	মমকে দেখার পর থেকে
b87d930207	7d3e1	অনেক সংগ্রামের পর
b87da5670f	75626	তখন তাকে কোলে নিয়ে
b87e81c8c8	7e1d5	নির্বাচন কমিশনার হিসেবে
b87f0b2104	d7a68	নিহত কিবরিয়া
b87f13ba05	4dd57	অনেকক্ষণ পর
b87f3ab25e	fdcba	নয়টি যানের
b87f5f754d	2d78f	গ্রামীনফোন থ্রিজি
b87f7b2dc7	aab0f	অন্যদিকে পরিবেশন ও প্রদর্শনের কাঠামো
b87f8523ce	520fb	হ্যাকারদের কবলে পড়ে
b87faaa5aa	ad2a0	সেই কন্যা জন্মানোর পর
b87fb93e99	33aef	অলিম্পিক গেমসে
b87ff39d05	37d7e	এ কারণে সুশীল সমাজ
b88049d712	13b70	নারীকে একশ বছর পিছনে
b88087eec8	3bea8	বিশাল বিশাল গাড়ির
b88104d296	c3cb3	নিহত শ্রমিক শাহীনের পরিবার
b881682569	0bace	সঠিক রাখতে
b8817adb87	b8fe1	আবেগ দিয়ে
b881f1e563	948d3	মাত্র একদিন একরাতের মধ্যে
b881f86307	25117	জাপান ও চীনের মধ্যে
b882431bd0	3f875	বউ বলে
b8824e01ae	ced74	চট্টগ্রামের সিরাজুল ইসলাম
b882cb0813	a06a1	বাংলাদেশ উপকূলে আসেনি
b883a470cd	ced74	রাজকীয় ঐতিহ্য
b883eef6b8	7df87	এক দুর্ঘটনায় হারিয়েছেন
b88458ed31	121bd	শর্ট ও লং পাঞ্জাবি, ফতুয়া
b88542e644	98b81	১৪ দশমিক ৬৬ শতাংশ বেড়ে
b8857ce699	b08d0	১০.১ বিলিয়ন
b885c1826a	e2c11	মনতত্ত্ব পুরোটা
b886487112	e9589	ও বিভিন্ন মঞ্চে
b8869bc3b9	6dff5	অপরূপ সুন্দর
b88703dc1c	06527	বরিশাল মহানগর গোয়েন্দা পুলিশের
b88717f7ed	57d54	সরকার ও দুর্নীতি দমন কমিশনের উপর
b887305aca	16a17	কিন্তু তৎক্ষনাত
b887738c48	1279e	অকল্যান্ড দ্বীপ
b887b1de50	83c53	অশ্বত্থামার শিরস্থিত সহজমণি কাটিয়া
b887f673a5	195f7	সীতার অনমনীয় পৌরাণিক চরিত্রের
b888ba1974	80539	আমি নিজেকে দাঁড় করাতে পারিনি
b888c59b2d	355c1	নভেম্বর ১৯৬৪- মানব ইতিহাসের
b88902de4c	6e6fa	নবী
b889b122a3	fb4cb	মনে রেখে হয় না
b88a32130a	ad69a	তেমনি কৌরবদিগেরও জীবনবৃত্ত
b88a66d31e	91b16	তাঁর প্রথম ইংরেজি ছবি
b88ac92185	4e900	বউ-ছেলেমেয়েরা ঢাকায় এলে
